source,resp_id,q_id,profile_id,alt_id,obs_id,has_bev,enrollment_cash,occurrence_cash,monthly_occurrence,lower_bound,guaranteed_threshold,choice,no_choice,mc_car_year_1,mc_car_year_2,mc_car_year_planned,mc_car_number,mc_commute,mc_commute_method,mc_commute_days,mc_distance,mc_parking,mc_neighbor,mc_max_range,mc_umc,mc_lv2_charger,mc_home_charge,mc_home_days,mc_home_hours,mc_work_charge,mc_work_days,mc_work_hours,mc_climate,mc_yob,mc_gender,mc_ethnicity,mc_education,mc_work,mc_party,mc_house_type,mc_house_owner,mc_household_size,mc_income,mc_v2g,mc_v2g_charger
social,93,5,32,1,557,yes,300,10,2,20,60,1,0,2023,NA,NA,1,no,NA,NA,31_to_50,private_garage,yes,300,no,yes,yes,7,3_to_5,no,NA,NA,very,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,yes
social,93,5,239,2,557,yes,200,20,4,40,60,0,0,2023,NA,NA,1,no,NA,NA,31_to_50,private_garage,yes,300,no,yes,yes,7,3_to_5,no,NA,NA,very,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,yes
social,93,5,0,3,557,yes,0,0,0,0,0,0,1,2023,NA,NA,1,no,NA,NA,31_to_50,private_garage,yes,300,no,yes,yes,7,3_to_5,no,NA,NA,very,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,yes
social,93,6,274,1,558,yes,100,15,2,20,70,0,0,2023,NA,NA,1,no,NA,NA,31_to_50,private_garage,yes,300,no,yes,yes,7,3_to_5,no,NA,NA,very,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,yes
social,93,6,358,2,558,yes,100,20,2,30,70,1,0,2023,NA,NA,1,no,NA,NA,31_to_50,private_garage,yes,300,no,yes,yes,7,3_to_5,no,NA,NA,very,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,yes
social,93,6,0,3,558,yes,0,0,0,0,0,0,1,2023,NA,NA,1,no,NA,NA,31_to_50,private_garage,yes,300,no,yes,yes,7,3_to_5,no,NA,NA,very,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,yes
social,94,1,41,1,559,yes,50,2,3,20,60,0,0,2020,2018,NA,2,yes,by_car,5,below_10,private_garage,no,250,no,yes,yes,3,more_than_8,no,NA,NA,very,1964,male,white,degree_grad,employed_over40,democratic,condo,own,2,200_to_250,yes,yes
social,94,1,281,2,559,yes,50,2,3,20,70,0,0,2020,2018,NA,2,yes,by_car,5,below_10,private_garage,no,250,no,yes,yes,3,more_than_8,no,NA,NA,very,1964,male,white,degree_grad,employed_over40,democratic,condo,own,2,200_to_250,yes,yes
social,94,1,0,3,559,yes,0,0,0,0,0,1,1,2020,2018,NA,2,yes,by_car,5,below_10,private_garage,no,250,no,yes,yes,3,more_than_8,no,NA,NA,very,1964,male,white,degree_grad,employed_over40,democratic,condo,own,2,200_to_250,yes,yes
social,94,2,32,1,560,yes,300,10,2,20,60,0,0,2020,2018,NA,2,yes,by_car,5,below_10,private_garage,no,250,no,yes,yes,3,more_than_8,no,NA,NA,very,1964,male,white,degree_grad,employed_over40,democratic,condo,own,2,200_to_250,yes,yes
social,94,2,255,2,560,yes,200,15,1,20,70,1,0,2020,2018,NA,2,yes,by_car,5,below_10,private_garage,no,250,no,yes,yes,3,more_than_8,no,NA,NA,very,1964,male,white,degree_grad,employed_over40,democratic,condo,own,2,200_to_250,yes,yes
social,94,2,0,3,560,yes,0,0,0,0,0,0,1,2020,2018,NA,2,yes,by_car,5,below_10,private_garage,no,250,no,yes,yes,3,more_than_8,no,NA,NA,very,1964,male,white,degree_grad,employed_over40,democratic,condo,own,2,200_to_250,yes,yes
social,94,3,118,1,561,yes,100,20,2,30,60,1,0,2020,2018,NA,2,yes,by_car,5,below_10,private_garage,no,250,no,yes,yes,3,more_than_8,no,NA,NA,very,1964,male,white,degree_grad,employed_over40,democratic,condo,own,2,200_to_250,yes,yes
social,94,3,450,2,561,yes,100,10,3,40,70,0,0,2020,2018,NA,2,yes,by_car,5,below_10,private_garage,no,250,no,yes,yes,3,more_than_8,no,NA,NA,very,1964,male,white,degree_grad,employed_over40,democratic,condo,own,2,200_to_250,yes,yes
social,94,3,0,3,561,yes,0,0,0,0,0,0,1,2020,2018,NA,2,yes,by_car,5,below_10,private_garage,no,250,no,yes,yes,3,more_than_8,no,NA,NA,very,1964,male,white,degree_grad,employed_over40,democratic,condo,own,2,200_to_250,yes,yes
social,94,4,699,1,562,yes,200,20,3,40,80,1,0,2020,2018,NA,2,yes,by_car,5,below_10,private_garage,no,250,no,yes,yes,3,more_than_8,no,NA,NA,very,1964,male,white,degree_grad,employed_over40,democratic,condo,own,2,200_to_250,yes,yes
social,94,4,256,2,562,yes,300,15,1,20,70,0,0,2020,2018,NA,2,yes,by_car,5,below_10,private_garage,no,250,no,yes,yes,3,more_than_8,no,NA,NA,very,1964,male,white,degree_grad,employed_over40,democratic,condo,own,2,200_to_250,yes,yes
social,94,4,0,3,562,yes,0,0,0,0,0,0,1,2020,2018,NA,2,yes,by_car,5,below_10,private_garage,no,250,no,yes,yes,3,more_than_8,no,NA,NA,very,1964,male,white,degree_grad,employed_over40,democratic,condo,own,2,200_to_250,yes,yes
social,94,5,569,1,563,yes,50,10,1,30,80,1,0,2020,2018,NA,2,yes,by_car,5,below_10,private_garage,no,250,no,yes,yes,3,more_than_8,no,NA,NA,very,1964,male,white,degree_grad,employed_over40,democratic,condo,own,2,200_to_250,yes,yes
social,94,5,207,2,563,yes,200,5,3,40,60,0,0,2020,2018,NA,2,yes,by_car,5,below_10,private_garage,no,250,no,yes,yes,3,more_than_8,no,NA,NA,very,1964,male,white,degree_grad,employed_over40,democratic,condo,own,2,200_to_250,yes,yes
social,94,5,0,3,563,yes,0,0,0,0,0,0,1,2020,2018,NA,2,yes,by_car,5,below_10,private_garage,no,250,no,yes,yes,3,more_than_8,no,NA,NA,very,1964,male,white,degree_grad,employed_over40,democratic,condo,own,2,200_to_250,yes,yes
social,94,6,20,1,564,yes,300,20,1,20,60,0,0,2020,2018,NA,2,yes,by_car,5,below_10,private_garage,no,250,no,yes,yes,3,more_than_8,no,NA,NA,very,1964,male,white,degree_grad,employed_over40,democratic,condo,own,2,200_to_250,yes,yes
social,94,6,572,2,564,yes,300,10,1,30,80,1,0,2020,2018,NA,2,yes,by_car,5,below_10,private_garage,no,250,no,yes,yes,3,more_than_8,no,NA,NA,very,1964,male,white,degree_grad,employed_over40,democratic,condo,own,2,200_to_250,yes,yes
social,94,6,0,3,564,yes,0,0,0,0,0,0,1,2020,2018,NA,2,yes,by_car,5,below_10,private_garage,no,250,no,yes,yes,3,more_than_8,no,NA,NA,very,1964,male,white,degree_grad,employed_over40,democratic,condo,own,2,200_to_250,yes,yes
social,95,1,639,1,565,yes,200,20,4,30,80,1,0,2020,2000,NA,2,no,NA,NA,10_to_30,driveway,not_sure,300,app,no,yes,7,more_than_8,no,NA,NA,somewhat,1946,male,white,degree_bs,retired,independent,detached,own,2,50_to_75,yes,no
social,95,1,645,2,565,yes,50,5,1,40,80,0,0,2020,2000,NA,2,no,NA,NA,10_to_30,driveway,not_sure,300,app,no,yes,7,more_than_8,no,NA,NA,somewhat,1946,male,white,degree_bs,retired,independent,detached,own,2,50_to_75,yes,no
social,95,1,0,3,565,yes,0,0,0,0,0,0,1,2020,2000,NA,2,no,NA,NA,10_to_30,driveway,not_sure,300,app,no,yes,7,more_than_8,no,NA,NA,somewhat,1946,male,white,degree_bs,retired,independent,detached,own,2,50_to_75,yes,no
social,95,2,247,1,566,yes,200,5,1,20,70,0,0,2020,2000,NA,2,no,NA,NA,10_to_30,driveway,not_sure,300,app,no,yes,7,more_than_8,no,NA,NA,somewhat,1946,male,white,degree_bs,retired,independent,detached,own,2,50_to_75,yes,no
social,95,2,479,2,566,yes,200,20,4,40,70,1,0,2020,2000,NA,2,no,NA,NA,10_to_30,driveway,not_sure,300,app,no,yes,7,more_than_8,no,NA,NA,somewhat,1946,male,white,degree_bs,retired,independent,detached,own,2,50_to_75,yes,no
social,95,2,0,3,566,yes,0,0,0,0,0,0,1,2020,2000,NA,2,no,NA,NA,10_to_30,driveway,not_sure,300,app,no,yes,7,more_than_8,no,NA,NA,somewhat,1946,male,white,degree_bs,retired,independent,detached,own,2,50_to_75,yes,no
social,95,3,135,1,567,yes,200,15,3,30,60,1,0,2020,2000,NA,2,no,NA,NA,10_to_30,driveway,not_sure,300,app,no,yes,7,more_than_8,no,NA,NA,somewhat,1946,male,white,degree_bs,retired,independent,detached,own,2,50_to_75,yes,no
social,95,3,706,2,567,yes,100,5,4,40,80,0,0,2020,2000,NA,2,no,NA,NA,10_to_30,driveway,not_sure,300,app,no,yes,7,more_than_8,no,NA,NA,somewhat,1946,male,white,degree_bs,retired,independent,detached,own,2,50_to_75,yes,no
social,95,3,0,3,567,yes,0,0,0,0,0,0,1,2020,2000,NA,2,no,NA,NA,10_to_30,driveway,not_sure,300,app,no,yes,7,more_than_8,no,NA,NA,somewhat,1946,male,white,degree_bs,retired,independent,detached,own,2,50_to_75,yes,no
social,95,4,82,1,568,yes,100,2,1,30,60,0,0,2020,2000,NA,2,no,NA,NA,10_to_30,driveway,not_sure,300,app,no,yes,7,more_than_8,no,NA,NA,somewhat,1946,male,white,degree_bs,retired,independent,detached,own,2,50_to_75,yes,no
social,95,4,223,2,568,yes,200,2,4,40,60,1,0,2020,2000,NA,2,no,NA,NA,10_to_30,driveway,not_sure,300,app,no,yes,7,more_than_8,no,NA,NA,somewhat,1946,male,white,degree_bs,retired,independent,detached,own,2,50_to_75,yes,no
social,95,4,0,3,568,yes,0,0,0,0,0,0,1,2020,2000,NA,2,no,NA,NA,10_to_30,driveway,not_sure,300,app,no,yes,7,more_than_8,no,NA,NA,somewhat,1946,male,white,degree_bs,retired,independent,detached,own,2,50_to_75,yes,no
social,95,5,553,1,569,yes,50,15,4,20,80,0,0,2020,2000,NA,2,no,NA,NA,10_to_30,driveway,not_sure,300,app,no,yes,7,more_than_8,no,NA,NA,somewhat,1946,male,white,degree_bs,retired,independent,detached,own,2,50_to_75,yes,no
social,95,5,452,2,569,yes,300,10,3,40,70,1,0,2020,2000,NA,2,no,NA,NA,10_to_30,driveway,not_sure,300,app,no,yes,7,more_than_8,no,NA,NA,somewhat,1946,male,white,degree_bs,retired,independent,detached,own,2,50_to_75,yes,no
social,95,5,0,3,569,yes,0,0,0,0,0,0,1,2020,2000,NA,2,no,NA,NA,10_to_30,driveway,not_sure,300,app,no,yes,7,more_than_8,no,NA,NA,somewhat,1946,male,white,degree_bs,retired,independent,detached,own,2,50_to_75,yes,no
social,95,6,37,1,570,yes,50,20,2,20,60,0,0,2020,2000,NA,2,no,NA,NA,10_to_30,driveway,not_sure,300,app,no,yes,7,more_than_8,no,NA,NA,somewhat,1946,male,white,degree_bs,retired,independent,detached,own,2,50_to_75,yes,no
social,95,6,158,2,570,yes,100,20,4,30,60,1,0,2020,2000,NA,2,no,NA,NA,10_to_30,driveway,not_sure,300,app,no,yes,7,more_than_8,no,NA,NA,somewhat,1946,male,white,degree_bs,retired,independent,detached,own,2,50_to_75,yes,no
social,95,6,0,3,570,yes,0,0,0,0,0,0,1,2020,2000,NA,2,no,NA,NA,10_to_30,driveway,not_sure,300,app,no,yes,7,more_than_8,no,NA,NA,somewhat,1946,male,white,degree_bs,retired,independent,detached,own,2,50_to_75,yes,no
social,96,1,7,1,571,yes,200,5,1,20,60,1,0,2023,2012,NA,2,no,NA,NA,10_to_30,private_garage,no,300,no,yes,yes,7,more_than_8,no,NA,NA,very,1947,male,white,degree_grad,retired,democratic,detached,own,2,150_to_200,yes,yes
social,96,1,514,2,571,yes,100,15,2,20,80,0,0,2023,2012,NA,2,no,NA,NA,10_to_30,private_garage,no,300,no,yes,yes,7,more_than_8,no,NA,NA,very,1947,male,white,degree_grad,retired,democratic,detached,own,2,150_to_200,yes,yes
social,96,1,0,3,571,yes,0,0,0,0,0,0,1,2023,2012,NA,2,no,NA,NA,10_to_30,private_garage,no,300,no,yes,yes,7,more_than_8,no,NA,NA,very,1947,male,white,degree_grad,retired,democratic,detached,own,2,150_to_200,yes,yes
social,96,2,287,1,572,yes,200,5,3,20,70,0,0,2023,2012,NA,2,no,NA,NA,10_to_30,private_garage,no,300,no,yes,yes,7,more_than_8,no,NA,NA,very,1947,male,white,degree_grad,retired,democratic,detached,own,2,150_to_200,yes,yes
social,96,2,584,2,572,yes,300,2,2,30,80,1,0,2023,2012,NA,2,no,NA,NA,10_to_30,private_garage,no,300,no,yes,yes,7,more_than_8,no,NA,NA,very,1947,male,white,degree_grad,retired,democratic,detached,own,2,150_to_200,yes,yes
social,96,2,0,3,572,yes,0,0,0,0,0,0,1,2023,2012,NA,2,no,NA,NA,10_to_30,private_garage,no,300,no,yes,yes,7,more_than_8,no,NA,NA,very,1947,male,white,degree_grad,retired,democratic,detached,own,2,150_to_200,yes,yes
social,96,3,363,1,573,yes,200,2,3,30,70,0,0,2023,2012,NA,2,no,NA,NA,10_to_30,private_garage,no,300,no,yes,yes,7,more_than_8,no,NA,NA,very,1947,male,white,degree_grad,retired,democratic,detached,own,2,150_to_200,yes,yes
social,96,3,223,2,573,yes,200,2,4,40,60,1,0,2023,2012,NA,2,no,NA,NA,10_to_30,private_garage,no,300,no,yes,yes,7,more_than_8,no,NA,NA,very,1947,male,white,degree_grad,retired,democratic,detached,own,2,150_to_200,yes,yes
social,96,3,0,3,573,yes,0,0,0,0,0,0,1,2023,2012,NA,2,no,NA,NA,10_to_30,private_garage,no,300,no,yes,yes,7,more_than_8,no,NA,NA,very,1947,male,white,degree_grad,retired,democratic,detached,own,2,150_to_200,yes,yes
social,96,4,519,1,574,yes,200,20,2,20,80,1,0,2023,2012,NA,2,no,NA,NA,10_to_30,private_garage,no,300,no,yes,yes,7,more_than_8,no,NA,NA,very,1947,male,white,degree_grad,retired,democratic,detached,own,2,150_to_200,yes,yes
social,96,4,31,2,574,yes,200,10,2,20,60,0,0,2023,2012,NA,2,no,NA,NA,10_to_30,private_garage,no,300,no,yes,yes,7,more_than_8,no,NA,NA,very,1947,male,white,degree_grad,retired,democratic,detached,own,2,150_to_200,yes,yes
social,96,4,0,3,574,yes,0,0,0,0,0,0,1,2023,2012,NA,2,no,NA,NA,10_to_30,private_garage,no,300,no,yes,yes,7,more_than_8,no,NA,NA,very,1947,male,white,degree_grad,retired,democratic,detached,own,2,150_to_200,yes,yes
social,96,5,384,1,575,yes,300,2,4,30,70,0,0,2023,2012,NA,2,no,NA,NA,10_to_30,private_garage,no,300,no,yes,yes,7,more_than_8,no,NA,NA,very,1947,male,white,degree_grad,retired,democratic,detached,own,2,150_to_200,yes,yes
social,96,5,167,2,575,yes,200,5,1,40,60,1,0,2023,2012,NA,2,no,NA,NA,10_to_30,private_garage,no,300,no,yes,yes,7,more_than_8,no,NA,NA,very,1947,male,white,degree_grad,retired,democratic,detached,own,2,150_to_200,yes,yes
social,96,5,0,3,575,yes,0,0,0,0,0,0,1,2023,2012,NA,2,no,NA,NA,10_to_30,private_garage,no,300,no,yes,yes,7,more_than_8,no,NA,NA,very,1947,male,white,degree_grad,retired,democratic,detached,own,2,150_to_200,yes,yes
social,96,6,717,1,576,yes,50,20,4,40,80,1,0,2023,2012,NA,2,no,NA,NA,10_to_30,private_garage,no,300,no,yes,yes,7,more_than_8,no,NA,NA,very,1947,male,white,degree_grad,retired,democratic,detached,own,2,150_to_200,yes,yes
social,96,6,118,2,576,yes,100,20,2,30,60,0,0,2023,2012,NA,2,no,NA,NA,10_to_30,private_garage,no,300,no,yes,yes,7,more_than_8,no,NA,NA,very,1947,male,white,degree_grad,retired,democratic,detached,own,2,150_to_200,yes,yes
social,96,6,0,3,576,yes,0,0,0,0,0,0,1,2023,2012,NA,2,no,NA,NA,10_to_30,private_garage,no,300,no,yes,yes,7,more_than_8,no,NA,NA,very,1947,male,white,degree_grad,retired,democratic,detached,own,2,150_to_200,yes,yes
social,97,1,188,1,577,yes,300,5,2,40,60,0,0,2017,2014,NA,2,yes,by_car,5,10_to_30,private_garage,no,100,app,yes,yes,4,5_to_8,no,NA,NA,believe,1982,male,white,degree_grad,employed_over40,independent,detached,own,4,100_to_150,yes,yes
social,97,1,298,2,577,yes,100,20,3,20,70,1,0,2017,2014,NA,2,yes,by_car,5,10_to_30,private_garage,no,100,app,yes,yes,4,5_to_8,no,NA,NA,believe,1982,male,white,degree_grad,employed_over40,independent,detached,own,4,100_to_150,yes,yes
social,97,1,0,3,577,yes,0,0,0,0,0,0,1,2017,2014,NA,2,yes,by_car,5,10_to_30,private_garage,no,100,app,yes,yes,4,5_to_8,no,NA,NA,believe,1982,male,white,degree_grad,employed_over40,independent,detached,own,4,100_to_150,yes,yes
social,97,2,117,1,578,yes,50,20,2,30,60,0,0,2017,2014,NA,2,yes,by_car,5,10_to_30,private_garage,no,100,app,yes,yes,4,5_to_8,no,NA,NA,believe,1982,male,white,degree_grad,employed_over40,independent,detached,own,4,100_to_150,yes,yes
social,97,2,237,2,578,yes,50,20,4,40,60,0,0,2017,2014,NA,2,yes,by_car,5,10_to_30,private_garage,no,100,app,yes,yes,4,5_to_8,no,NA,NA,believe,1982,male,white,degree_grad,employed_over40,independent,detached,own,4,100_to_150,yes,yes
social,97,2,0,3,578,yes,0,0,0,0,0,1,1,2017,2014,NA,2,yes,by_car,5,10_to_30,private_garage,no,100,app,yes,yes,4,5_to_8,no,NA,NA,believe,1982,male,white,degree_grad,employed_over40,independent,detached,own,4,100_to_150,yes,yes
social,97,3,383,1,579,yes,200,2,4,30,70,0,0,2017,2014,NA,2,yes,by_car,5,10_to_30,private_garage,no,100,app,yes,yes,4,5_to_8,no,NA,NA,believe,1982,male,white,degree_grad,employed_over40,independent,detached,own,4,100_to_150,yes,yes
social,97,3,384,2,579,yes,300,2,4,30,70,1,0,2017,2014,NA,2,yes,by_car,5,10_to_30,private_garage,no,100,app,yes,yes,4,5_to_8,no,NA,NA,believe,1982,male,white,degree_grad,employed_over40,independent,detached,own,4,100_to_150,yes,yes
social,97,3,0,3,579,yes,0,0,0,0,0,0,1,2017,2014,NA,2,yes,by_car,5,10_to_30,private_garage,no,100,app,yes,yes,4,5_to_8,no,NA,NA,believe,1982,male,white,degree_grad,employed_over40,independent,detached,own,4,100_to_150,yes,yes
social,97,4,540,1,580,yes,300,20,3,20,80,1,0,2017,2014,NA,2,yes,by_car,5,10_to_30,private_garage,no,100,app,yes,yes,4,5_to_8,no,NA,NA,believe,1982,male,white,degree_grad,employed_over40,independent,detached,own,4,100_to_150,yes,yes
social,97,4,515,2,580,yes,200,15,2,20,80,0,0,2017,2014,NA,2,yes,by_car,5,10_to_30,private_garage,no,100,app,yes,yes,4,5_to_8,no,NA,NA,believe,1982,male,white,degree_grad,employed_over40,independent,detached,own,4,100_to_150,yes,yes
social,97,4,0,3,580,yes,0,0,0,0,0,0,1,2017,2014,NA,2,yes,by_car,5,10_to_30,private_garage,no,100,app,yes,yes,4,5_to_8,no,NA,NA,believe,1982,male,white,degree_grad,employed_over40,independent,detached,own,4,100_to_150,yes,yes
social,97,5,538,1,581,yes,100,20,3,20,80,0,0,2017,2014,NA,2,yes,by_car,5,10_to_30,private_garage,no,100,app,yes,yes,4,5_to_8,no,NA,NA,believe,1982,male,white,degree_grad,employed_over40,independent,detached,own,4,100_to_150,yes,yes
social,97,5,575,2,581,yes,200,15,1,30,80,1,0,2017,2014,NA,2,yes,by_car,5,10_to_30,private_garage,no,100,app,yes,yes,4,5_to_8,no,NA,NA,believe,1982,male,white,degree_grad,employed_over40,independent,detached,own,4,100_to_150,yes,yes
social,97,5,0,3,581,yes,0,0,0,0,0,0,1,2017,2014,NA,2,yes,by_car,5,10_to_30,private_garage,no,100,app,yes,yes,4,5_to_8,no,NA,NA,believe,1982,male,white,degree_grad,employed_over40,independent,detached,own,4,100_to_150,yes,yes
social,97,6,518,1,582,yes,100,20,2,20,80,1,0,2017,2014,NA,2,yes,by_car,5,10_to_30,private_garage,no,100,app,yes,yes,4,5_to_8,no,NA,NA,believe,1982,male,white,degree_grad,employed_over40,independent,detached,own,4,100_to_150,yes,yes
social,97,6,233,2,582,yes,50,15,4,40,60,0,0,2017,2014,NA,2,yes,by_car,5,10_to_30,private_garage,no,100,app,yes,yes,4,5_to_8,no,NA,NA,believe,1982,male,white,degree_grad,employed_over40,independent,detached,own,4,100_to_150,yes,yes
social,97,6,0,3,582,yes,0,0,0,0,0,0,1,2017,2014,NA,2,yes,by_car,5,10_to_30,private_garage,no,100,app,yes,yes,4,5_to_8,no,NA,NA,believe,1982,male,white,degree_grad,employed_over40,independent,detached,own,4,100_to_150,yes,yes
social,98,1,564,1,583,yes,300,2,1,30,80,0,0,2024,NA,NA,1,yes,by_car,7,51_to_100,driveway,no,300,no,no,no,NA,NA,no,NA,NA,very,1983,male,black,college_some,employed_over40,prefer_not_say,townhome,rent,1,50_to_75,yes,no
social,98,1,537,2,583,yes,50,20,3,20,80,1,0,2024,NA,NA,1,yes,by_car,7,51_to_100,driveway,no,300,no,no,no,NA,NA,no,NA,NA,very,1983,male,black,college_some,employed_over40,prefer_not_say,townhome,rent,1,50_to_75,yes,no
social,98,1,0,3,583,yes,0,0,0,0,0,0,1,2024,NA,NA,1,yes,by_car,7,51_to_100,driveway,no,300,no,no,no,NA,NA,no,NA,NA,very,1983,male,black,college_some,employed_over40,prefer_not_say,townhome,rent,1,50_to_75,yes,no
social,98,2,515,1,584,yes,200,15,2,20,80,1,0,2024,NA,NA,1,yes,by_car,7,51_to_100,driveway,no,300,no,no,no,NA,NA,no,NA,NA,very,1983,male,black,college_some,employed_over40,prefer_not_say,townhome,rent,1,50_to_75,yes,no
social,98,2,111,2,584,yes,200,10,2,30,60,0,0,2024,NA,NA,1,yes,by_car,7,51_to_100,driveway,no,300,no,no,no,NA,NA,no,NA,NA,very,1983,male,black,college_some,employed_over40,prefer_not_say,townhome,rent,1,50_to_75,yes,no
social,98,2,0,3,584,yes,0,0,0,0,0,0,1,2024,NA,NA,1,yes,by_car,7,51_to_100,driveway,no,300,no,no,no,NA,NA,no,NA,NA,very,1983,male,black,college_some,employed_over40,prefer_not_say,townhome,rent,1,50_to_75,yes,no
social,98,3,342,1,585,yes,100,2,2,30,70,0,0,2024,NA,NA,1,yes,by_car,7,51_to_100,driveway,no,300,no,no,no,NA,NA,no,NA,NA,very,1983,male,black,college_some,employed_over40,prefer_not_say,townhome,rent,1,50_to_75,yes,no
social,98,3,51,2,585,yes,200,10,3,20,60,1,0,2024,NA,NA,1,yes,by_car,7,51_to_100,driveway,no,300,no,no,no,NA,NA,no,NA,NA,very,1983,male,black,college_some,employed_over40,prefer_not_say,townhome,rent,1,50_to_75,yes,no
social,98,3,0,3,585,yes,0,0,0,0,0,0,1,2024,NA,NA,1,yes,by_car,7,51_to_100,driveway,no,300,no,no,no,NA,NA,no,NA,NA,very,1983,male,black,college_some,employed_over40,prefer_not_say,townhome,rent,1,50_to_75,yes,no
social,98,4,398,1,586,yes,100,20,4,30,70,1,0,2024,NA,NA,1,yes,by_car,7,51_to_100,driveway,no,300,no,no,no,NA,NA,no,NA,NA,very,1983,male,black,college_some,employed_over40,prefer_not_say,townhome,rent,1,50_to_75,yes,no
social,98,4,198,2,586,yes,100,20,2,40,60,0,0,2024,NA,NA,1,yes,by_car,7,51_to_100,driveway,no,300,no,no,no,NA,NA,no,NA,NA,very,1983,male,black,college_some,employed_over40,prefer_not_say,townhome,rent,1,50_to_75,yes,no
social,98,4,0,3,586,yes,0,0,0,0,0,0,1,2024,NA,NA,1,yes,by_car,7,51_to_100,driveway,no,300,no,no,no,NA,NA,no,NA,NA,very,1983,male,black,college_some,employed_over40,prefer_not_say,townhome,rent,1,50_to_75,yes,no
social,98,5,37,1,587,yes,50,20,2,20,60,0,0,2024,NA,NA,1,yes,by_car,7,51_to_100,driveway,no,300,no,no,no,NA,NA,no,NA,NA,very,1983,male,black,college_some,employed_over40,prefer_not_say,townhome,rent,1,50_to_75,yes,no
social,98,5,195,2,587,yes,200,15,2,40,60,1,0,2024,NA,NA,1,yes,by_car,7,51_to_100,driveway,no,300,no,no,no,NA,NA,no,NA,NA,very,1983,male,black,college_some,employed_over40,prefer_not_say,townhome,rent,1,50_to_75,yes,no
social,98,5,0,3,587,yes,0,0,0,0,0,0,1,2024,NA,NA,1,yes,by_car,7,51_to_100,driveway,no,300,no,no,no,NA,NA,no,NA,NA,very,1983,male,black,college_some,employed_over40,prefer_not_say,townhome,rent,1,50_to_75,yes,no
social,98,6,544,1,588,yes,300,2,4,20,80,1,0,2024,NA,NA,1,yes,by_car,7,51_to_100,driveway,no,300,no,no,no,NA,NA,no,NA,NA,very,1983,male,black,college_some,employed_over40,prefer_not_say,townhome,rent,1,50_to_75,yes,no
social,98,6,206,2,588,yes,100,5,3,40,60,0,0,2024,NA,NA,1,yes,by_car,7,51_to_100,driveway,no,300,no,no,no,NA,NA,no,NA,NA,very,1983,male,black,college_some,employed_over40,prefer_not_say,townhome,rent,1,50_to_75,yes,no
social,98,6,0,3,588,yes,0,0,0,0,0,0,1,2024,NA,NA,1,yes,by_car,7,51_to_100,driveway,no,300,no,no,no,NA,NA,no,NA,NA,very,1983,male,black,college_some,employed_over40,prefer_not_say,townhome,rent,1,50_to_75,yes,no
social,99,1,585,1,589,yes,50,5,2,30,80,0,0,2022,2018,NA,2,no,NA,NA,below_10,driveway,not_sure,250,no,yes,yes,2,3_to_5,no,NA,NA,very,1955,male,white,degree_bs,retired,democratic,detached,own,2,prefer_not_say,yes,no
social,99,1,341,2,589,yes,50,2,2,30,70,1,0,2022,2018,NA,2,no,NA,NA,below_10,driveway,not_sure,250,no,yes,yes,2,3_to_5,no,NA,NA,very,1955,male,white,degree_bs,retired,democratic,detached,own,2,prefer_not_say,yes,no
social,99,1,0,3,589,yes,0,0,0,0,0,0,1,2022,2018,NA,2,no,NA,NA,below_10,driveway,not_sure,250,no,yes,yes,2,3_to_5,no,NA,NA,very,1955,male,white,degree_bs,retired,democratic,detached,own,2,prefer_not_say,yes,no
social,99,2,456,1,590,yes,300,15,3,40,70,1,0,2022,2018,NA,2,no,NA,NA,below_10,driveway,not_sure,250,no,yes,yes,2,3_to_5,no,NA,NA,very,1955,male,white,degree_bs,retired,democratic,detached,own,2,prefer_not_say,yes,no
social,99,2,276,2,590,yes,300,15,2,20,70,0,0,2022,2018,NA,2,no,NA,NA,below_10,driveway,not_sure,250,no,yes,yes,2,3_to_5,no,NA,NA,very,1955,male,white,degree_bs,retired,democratic,detached,own,2,prefer_not_say,yes,no
social,99,2,0,3,590,yes,0,0,0,0,0,0,1,2022,2018,NA,2,no,NA,NA,below_10,driveway,not_sure,250,no,yes,yes,2,3_to_5,no,NA,NA,very,1955,male,white,degree_bs,retired,democratic,detached,own,2,prefer_not_say,yes,no
