source,created,psid,time_sec_0a,ip_address,browser,zip_code,user_car_1,mc_car_year_1,is_bev_1,user_car_2,mc_car_year_2,is_bev_2,time_sec_0b,user_car_planned,mc_car_year_planned,time_sec_1,user_bev,mc_car_number,has_bev,plan_bev,default_range,mc_commute,mc_commute_method,mc_commute_days,mc_distance,mc_parking,txt_parking,mc_neighbor,mc_max_range,mc_umc,txt_smc,mc_lv2_charger,user_range,mc_home_charge,mc_home_days,mc_home_hours,mc_work_charge,mc_work_days,mc_work_hours,time_sec_2,time_2_created,time_2_ended,smc_respID,mc_smc_0,mc_smc_1,mc_smc_2,mc_smc_3,mc_smc_4,mc_smc_5,mc_smc_6,smc_all_same,time_sec_3,mc_climate,mc_yob,mc_gender,mc_ethnicity,txt_ethnicity,mc_education,txt_education,mc_work,mc_party,mc_house_type,txt_house_type,mc_house_owner,mc_household_size,mc_income,time_sec_4a,mc_v2g,mc_v2g_charger,txt_v2g_pay,completion_code,txt_feedback_1,time_sec_4b,time_4b_created,time_4b_ended,v2g_respID,mc_v2g_1,mc_v2g_2,mc_v2g_3,mc_v2g_4,mc_v2g_5,mc_v2g_6,v2g_all_same,txt_feedback_2,smc_speeding,v2g_speeding
social,2024-04-15T13:53:46Z,NA,131,99.2.174.131,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0",30145,hyundai_ioniq_5,2022,yes,honda_clarity,2018,yes,NA,NA,NA,210,hyundai_ioniq_5,2,yes,NA,250,yes,by_car,5,31_to_50,private_garage,NA,no,250,no,NA,yes,250,yes,3,more_than_8,no,NA,NA,324,2024-04-15T13:59:28Z,2024-04-15T14:04:52Z,508,2,1,2,1,2,2,1,no,99,very,1957,male,white,NA,college_some,NA,retired,democratic,detached,NA,own,3,100_to_150,60,no,NA,NA,940724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
social,2024-04-15T15:24:18Z,NA,87,172.59.169.150,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21E236 [FBAN/FBIOS;FBAV/459.0.5.36.101;FBBV/586316235;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/17.4.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/587892092]",63143,ford_mustang_mach_e,2021,yes,kia_soul,2018,no,NA,NA,NA,182,ford_mustang_mach_e,2,yes,NA,250,yes,by_car,5,10_to_30,driveway,NA,no,300,app,NA,yes,300,yes,2,more_than_8,no,NA,NA,383,2024-04-15T15:28:48Z,2024-04-15T15:35:11Z,350,2,2,3,1,1,3,3,no,66,very,1967,female,white,NA,degree_bs,NA,employed_under40,democratic,detached,NA,own,2,150_to_200,60,yes,yes,400,958088,NA,223,2024-04-15T15:37:18Z,2024-04-15T15:41:01Z,565,2,2,3,1,2,2,no,NA,no,no
social,2024-04-15T16:19:00Z,NA,92,172.58.56.147,"Mozilla/5.0 (Linux; Android 14; SM-S908U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/123.0.6312.114 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/459.1.0.42.84;]",81631,tesla_model_s,2018,yes,bmw_5_series,2008,no,NA,NA,NA,186,tesla_model_s,2,yes,NA,300,yes,by_car,5,below_10,private_garage,NA,yes,200,no,NA,yes,200,yes,7,more_than_8,no,NA,NA,381,2024-04-15T16:23:40Z,2024-04-15T16:30:01Z,352,2,2,1,1,1,2,1,no,78,very,1956,female,white,NA,degree_bs,NA,employed_over40,democratic,detached,NA,own,2,100_to_150,59,yes,yes,100,621907,NA,167,2024-04-15T16:32:19Z,2024-04-15T16:35:06Z,223,2,2,1,1,1,2,no,NA,no,no
social,2024-04-15T17:02:46Z,NA,102,136.37.177.210,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",66085,nissan_leaf,2022,yes,mazda_cx_5,2017,no,NA,NA,NA,149,nissan_leaf,2,yes,NA,150,no,NA,NA,10_to_30,private_garage,NA,no,200,app,NA,no,200,yes,4,more_than_8,no,NA,NA,300,2024-04-15T17:06:58Z,2024-04-15T17:11:58Z,358,2,2,1,2,2,2,2,no,84,very,1952,female,white,NA,degree_bs,NA,retired,democratic,detached,NA,own,2,50_to_75,74,yes,no,NA,999168,NA,202,2024-04-15T17:14:38Z,2024-04-15T17:18:00Z,425,2,1,2,2,2,3,no,NA,no,no
social,2024-04-15T17:03:16Z,NA,84,185.243.57.2,"Mozilla/5.0 (Linux; Android 14; SM-S908U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/123.0.6312.114 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/459.1.0.42.84;]",32966,hyundai_ioniq_5,2022,yes,jeep_wrangler_jk,2020,no,NA,NA,NA,221,hyundai_ioniq_5,2,yes,NA,250,no,NA,NA,below_10,driveway,NA,yes,300,no,NA,yes,300,yes,1,less_than_3,no,NA,NA,233,2024-04-15T17:08:22Z,2024-04-15T17:12:15Z,35,2,2,3,3,3,3,3,no,95,very,1950,male,white,NA,degree_grad,NA,retired,independent,detached,NA,own,2,150_to_200,36,no,NA,NA,337590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
social,2024-04-15T17:37:11Z,NA,78,204.148.153.42,"Mozilla/5.0 (Linux; Android 14; SM-S911U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/123.0.6312.114 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/459.1.0.42.84;]",80104,tesla_model_3,2018,yes,volvo_xc_70,2006,no,NA,NA,NA,104,tesla_model_3,2,yes,NA,300,no,NA,NA,10_to_30,private_garage,NA,yes,250,app,NA,yes,250,yes,7,more_than_8,no,NA,NA,284,2024-04-15T17:40:13Z,2024-04-15T17:44:57Z,412,2,2,2,1,1,1,2,no,86,very,1956,male,white,NA,degree_grad,NA,retired,democratic,detached,NA,own,2,100_to_150,55,yes,yes,300,448172,NA,235,2024-04-15T17:47:18Z,2024-04-15T17:51:13Z,300,1,2,1,2,1,1,no,"Like the concept, would participate assuming cost to buy and install the 2 way charger is reasonable",no,no
social,2024-04-15T17:53:24Z,NA,73,204.111.44.171,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",17601,tesla_model_3,2018,yes,rivian_r_1_t,2022,yes,NA,NA,NA,1799,tesla_model_3,2,yes,NA,300,no,NA,NA,10_to_30,private_garage,NA,not_sure,300,no,NA,yes,300,yes,4,more_than_8,no,NA,NA,294340,2024-04-15T18:24:36Z,2024-04-19T04:10:16Z,142,3,2,2,2,2,1,2,no,65,very,1970,male,white,NA,college_some,NA,employed_over40,democratic,detached,NA,own,2,150_to_200,33,no,NA,NA,516365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
social,2024-04-15T18:56:16Z,NA,60,70.63.126.251,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",27516,ford_mustang_mach_e,2023,yes,ford_c_max_hybrid,2015,no,NA,NA,NA,142,ford_mustang_mach_e,2,yes,NA,250,yes,by_car,5,51_to_100,driveway,NA,no,300,app,NA,yes,300,yes,7,more_than_8,yes,5,3_to_5,221,2024-04-15T18:59:39Z,2024-04-15T19:03:20Z,109,2,2,2,1,2,1,2,no,61,very,1958,male,white,NA,college_some,NA,employed_under40,democratic,detached,NA,rent,1,50_to_75,50,yes,yes,3000,442826,NA,179,2024-04-15T19:05:11Z,2024-04-15T19:08:10Z,167,1,2,1,3,3,2,no,NA,no,no
social,2024-04-15T20:04:48Z,NA,75,141.193.147.5,"Mozilla/5.0 (Linux; Android 14; SM-G991U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/117.0.0.0 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/454.1.0.49.104;]",01339,hyundai_ioniq_5,2023,yes,ford_ranger,2019,no,NA,NA,NA,125,hyundai_ioniq_5,2,yes,NA,250,yes,by_car,4,31_to_50,private_garage,NA,yes,200,no,NA,yes,200,yes,4,5_to_8,yes,4,less_than_3,382,2024-04-15T20:08:09Z,2024-04-15T20:14:31Z,462,2,2,1,1,1,2,2,no,72,believe,1958,male,white,NA,degree_bs,NA,retired,independent,detached,NA,own,2,prefer_not_say,59,yes,yes,500,238913,NA,176,2024-04-15T20:16:42Z,2024-04-15T20:19:38Z,554,2,1,1,3,3,1,no,The low mileage of 40 is unrealistic for any of these programs for rural areas.,no,no
social,2024-04-15T21:37:33Z,NA,91,76.82.158.7,"Mozilla/5.0 (iPad; CPU OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21E236 [FBAN/FBIOS;FBAV/459.0.5.36.101;FBBV/586316235;FBDV/iPad8,10;FBMD/iPad;FBSN/iPadOS;FBSV/17.4.1;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5;FBRV/587225277]",92805,lucid_air,2023,yes,mini_cooper,2023,no,NA,NA,NA,134,lucid_air,2,yes,NA,450,no,NA,NA,below_10,private_garage,NA,yes,400,no,NA,yes,400,yes,1,5_to_8,no,NA,NA,228,2024-04-15T21:41:18Z,2024-04-15T21:45:06Z,456,2,2,3,3,2,1,2,no,93,believe,1963,male,white,NA,degree_grad,NA,retired,republican,condo,NA,own,1,100_to_150,48,yes,yes,500,886065,NA,119,2024-04-15T21:47:28Z,2024-04-15T21:49:27Z,492,1,1,2,1,1,1,no,NA,no,yes
social,2024-04-15T22:07:41Z,NA,120,209.198.255.55,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21E236 Instagram 326.0.3.30.91 (iPhone14,2; iOS 17_4_1; en_US; en; scale=3.00; 1170x2532; 585196636) NW/3",47630,tesla_model_y,2023,yes,mercedes_benz_gle_class,2023,no,NA,NA,NA,180,tesla_model_y,2,yes,NA,300,no,NA,NA,10_to_30,private_garage,NA,yes,250,no,NA,yes,250,yes,5,more_than_8,no,NA,NA,324,2024-04-15T22:12:42Z,2024-04-15T22:18:06Z,253,2,1,2,2,3,2,3,no,85,very,1946,male,white,NA,degree_bs,NA,retired,democratic,detached,NA,own,3,over_400,55,yes,yes,200,156318,NA,217,2024-04-15T22:20:26Z,2024-04-15T22:24:03Z,548,2,3,3,2,3,3,no,NA,no,no
social,2024-04-15T22:24:54Z,NA,106,75.167.177.116,"Mozilla/5.0 (Linux; Android 13; SM-N981U Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/123.0.6312.114 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/459.1.0.42.84;]",86351,hyundai_kona_electric,2024,yes,ford_f_150,2023,no,NA,NA,NA,154,hyundai_kona_electric,3,yes,NA,250,no,NA,NA,10_to_30,private_garage,NA,yes,250,no,NA,yes,250,yes,3,less_than_3,no,NA,NA,303,2024-04-15T22:29:14Z,2024-04-15T22:34:17Z,543,2,2,1,3,3,3,1,no,68,very,1959,female,white,NA,degree_bs,NA,retired,democratic,detached,NA,own,2,100_to_150,52,no,NA,NA,135631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
social,2024-04-15T23:14:56Z,NA,154,76.135.199.238,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBAV/459.0.5.36.101;FBBV/586316235;FBDV/iPhone10,2;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/588030749]",98226,tesla_model_s,2016,yes,tesla_model_x,2017,yes,NA,NA,NA,119,tesla_model_s,2,yes,NA,300,no,NA,NA,10_to_30,private_garage,NA,yes,250,no,NA,yes,250,yes,7,more_than_8,no,NA,NA,212,2024-04-15T23:19:29Z,2024-04-15T23:23:01Z,571,2,2,1,2,1,2,2,no,80,very,1947,male,white,NA,degree_grad,NA,retired,democratic,detached,NA,own,2,250_to_300,52,yes,no,NA,213087,NA,141,2024-04-15T23:25:14Z,2024-04-15T23:27:35Z,549,2,1,1,1,2,2,no,NA,no,yes
social,2024-04-15T23:37:08Z,NA,130,23.118.80.183,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro Build/AP1A.240305.019.A1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/123.0.6312.114 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/459.1.0.42.84;]",60513,tesla_model_y,2021,yes,nissan_leaf,2023,yes,NA,NA,NA,90,tesla_model_y,2,yes,NA,300,no,NA,NA,below_10,private_garage,NA,no,300,no,NA,yes,300,yes,2,more_than_8,no,NA,NA,390,2024-04-15T23:40:48Z,2024-04-15T23:47:18Z,144,2,2,2,2,2,1,2,no,58,very,1987,male,white,NA,degree_grad,NA,employed_over40,democratic,detached,NA,own,3,over_400,24,yes,yes,1500,432335,NA,130,2024-04-15T23:48:40Z,2024-04-15T23:50:50Z,193,1,2,2,1,1,1,no,NA,no,yes
social,2024-04-15T23:53:09Z,NA,51,70.177.106.16,"Mozilla/5.0 (Linux; Android 14; Pixel 7 Build/AP1A.240305.019.A1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/123.0.6312.114 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/459.1.0.42.84;]",74011,kia_niro_ev,2020,yes,acura_mdx,2009,no,NA,NA,NA,87,kia_niro_ev,3,yes,NA,250,yes,by_car,4,51_to_100,driveway,NA,no,250,no,NA,no,250,yes,6,more_than_8,no,NA,NA,222,2024-04-15T23:55:27Z,2024-04-15T23:59:09Z,573,2,1,1,1,1,2,3,no,48,very,1988,female,white,NA,degree_bs,NA,employed_over40,democratic,detached,NA,own,5_or_more,100_to_150,23,yes,yes,1500,637761,NA,102,2024-04-16T00:00:20Z,2024-04-16T00:02:02Z,60,2,1,3,3,1,3,no,NA,no,yes
social,2024-04-16T00:30:55Z,NA,92,174.197.192.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F5048f [FBAN/FBIOS;FBAV/459.0.5.36.101;FBBV/586316235;FBDV/iPhone16,2;FBMD/iPhone;FBSN/iOS;FBSV/17.5;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/588202991]",14843,hyundai_ioniq_5,2024,yes,mercedes_benz_s_class,1987,no,NA,NA,NA,142,hyundai_ioniq_5,2,yes,NA,250,no,NA,NA,51_to_100,driveway,NA,no,250,no,NA,yes,250,yes,3,3_to_5,no,NA,NA,246,2024-04-16T00:34:47Z,2024-04-16T00:38:53Z,498,2,2,2,1,2,2,1,no,65,very,1961,male,white,NA,college_some,NA,retired,democratic,detached,NA,own,2,75_to_100,42,yes,already_have,NA,354633,NA,314,2024-04-16T00:40:37Z,2024-04-16T00:45:51Z,246,1,2,2,1,2,2,no,NA,no,no
social,2024-04-16T00:39:11Z,NA,141,24.16.84.158,"Mozilla/5.0 (Linux; Android 13; SM-G986U Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/123.0.6312.114 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/459.1.0.42.84;]",98053,audi_e_tron_s_sportback,2021,yes,NA_NA,NA,no,NA,NA,NA,356,audi_e_tron_s_sportback,1,yes,NA,200,no,NA,NA,31_to_50,private_garage,NA,yes,200,app,NA,yes,200,yes,5,more_than_8,no,NA,NA,323,2024-04-16T00:47:26Z,2024-04-16T00:52:49Z,365,2,2,2,2,3,3,3,no,106,somewhat,1939,male,white,NA,degree_bs,NA,retired,independent,detached,NA,own,1,75_to_100,83,no,NA,NA,516024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
social,2024-04-16T01:31:09Z,NA,95,76.26.156.183,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21E236 [FBAN/FBIOS;FBAV/459.0.5.36.101;FBBV/586316235;FBDV/iPhone16,2;FBMD/iPhone;FBSN/iOS;FBSV/17.4.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/588169049]",22304,audi_q_4_sportback_e_tron,2023,yes,bmw_x_1,2023,no,NA,NA,NA,213,audi_q_4_sportback_e_tron,2,yes,NA,250,yes,by_car,1,10_to_30,private_garage,NA,yes,250,no,NA,yes,250,yes,1,5_to_8,no,NA,NA,439,2024-04-16T01:36:19Z,2024-04-16T01:43:38Z,476,2,1,3,3,1,3,3,no,93,very,1973,male,black,NA,degree_bs,NA,employed_over40,prefer_not_say,townhome,NA,own,2,200_to_250,70,no,NA,NA,444622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
social,2024-04-16T02:11:59Z,NA,121,146.70.130.164,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21E236 [FBAN/FBIOS;FBAV/459.0.5.36.101;FBBV/586316235;FBDV/iPhone16,1;FBMD/iPhone;FBSN/iOS;FBSV/17.4.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/588030749]",20019,hyundai_ioniq_5,2024,yes,NA_NA,NA,no,NA,NA,NA,301,hyundai_ioniq_5,1,yes,NA,250,yes,by_car,4,51_to_100,street,NA,not_sure,300,smc,Hyundai via Electrify America,no,300,no,NA,NA,no,NA,NA,293,2024-04-16T02:19:04Z,2024-04-16T02:23:57Z,449,2,1,2,2,1,1,2,no,123,believe,1962,male,black,NA,degree_associate,NA,employed_over40,democratic,townhome,NA,own,1,50_to_75,102,yes,no,NA,517170,NA,293,2024-04-16T02:27:43Z,2024-04-16T02:32:36Z,520,1,1,2,2,1,2,no,NA,no,no
social,2024-04-16T03:02:10Z,NA,150,108.68.91.35,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21E236 [FBAN/FBIOS;FBAV/459.0.5.36.101;FBBV/586316235;FBDV/iPhone12,5;FBMD/iPhone;FBSN/iOS;FBSV/17.4.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/588335550]",28210,honda_cr_v_hybrid,2023,no,ford_f_150_lightning,2023,yes,NA,NA,NA,316,ford_f_150_lightning,2,yes,NA,300,no,NA,NA,10_to_30,driveway,NA,yes,300,app,NA,no,300,yes,6,more_than_8,no,NA,NA,428,2024-04-16T03:09:57Z,2024-04-16T03:17:05Z,132,2,1,2,2,1,2,1,no,125,believe,1958,male,white,NA,degree_bs,NA,employed_over40,independent,detached,NA,rent,2,200_to_250,73,yes,no,NA,263936,NA,173,2024-04-16T03:20:23Z,2024-04-16T03:23:16Z,151,1,1,2,2,1,2,no,NA,no,no
social,2024-04-16T03:03:53Z,NA,62,172.58.126.44,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21E236 Instagram 326.0.3.30.91 (iPhone15,2; iOS 17_4_1; en_US; en; scale=3.00; 1179x2556; 585196636) NW/3",48067,tesla_model_y,2024,yes,ford_eco_sport,2019,no,NA,NA,NA,127,tesla_model_y,2,yes,NA,300,yes,by_car,1,10_to_30,private_garage,NA,yes,300,smc,Optiwatt,no,300,yes,7,more_than_8,no,NA,NA,266,2024-04-16T03:07:03Z,2024-04-16T03:11:29Z,174,3,3,3,3,3,1,3,no,70,very,1990,male,white,NA,degree_grad,NA,employed_over40,democratic,condo,NA,own,2,150_to_200,31,yes,no,NA,762977,NA,129,2024-04-16T03:13:10Z,2024-04-16T03:15:19Z,575,2,3,2,2,3,3,no,NA,no,yes
social,2024-04-16T03:08:40Z,NA,114,70.172.50.190,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",85713,kia_ev_6,2023,yes,toyota_prius,2010,no,NA,NA,NA,191,kia_ev_6,2,yes,NA,250,no,NA,NA,10_to_30,driveway,NA,not_sure,250,smc,Off Peak Use,yes,250,yes,2,more_than_8,no,NA,NA,202,2024-04-16T03:13:47Z,2024-04-16T03:17:09Z,492,3,2,1,2,2,1,2,no,92,believe,1951,male,white,NA,degree_grad,NA,retired,democratic,detached,NA,own,2,50_to_75,64,yes,yes,200,427423,NA,177,2024-04-16T03:19:46Z,2024-04-16T03:22:43Z,65,2,1,2,2,2,3,no,NA,no,no
social,2024-04-16T03:28:53Z,NA,42,74.74.114.188,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21E236 [FBAN/FBIOS;FBAV/459.0.5.36.101;FBBV/586316235;FBDV/iPhone12,8;FBMD/iPhone;FBSN/iOS;FBSV/17.4.1;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",12210,tesla_model_3,2021,yes,NA_NA,NA,no,NA,NA,NA,147,tesla_model_3,1,yes,NA,300,no,NA,NA,10_to_30,shared_lot,NA,yes,250,app,NA,no,250,no,NA,NA,no,NA,NA,351,2024-04-16T03:32:03Z,2024-04-16T03:37:54Z,159,2,1,2,1,2,1,1,no,115,very,1968,male,other,Jewish,degree_grad,NA,employed_over40,democratic,townhome,NA,own,2,150_to_200,60,yes,yes,500,647231,NA,723,2024-04-16T03:40:50Z,2024-04-16T03:52:53Z,90,1,2,2,1,2,2,no,"How much of this is a preference test, how much a math test?",no,no
social,2024-04-16T03:48:03Z,NA,58,50.241.142.173,"Mozilla/5.0 (Linux; Android 13; SM-G781U Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/123.0.6312.114 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/459.1.0.42.84;]",20903,tesla_model_y,2020,yes,chevrolet_bolt_ev,2019,yes,NA,NA,NA,258,tesla_model_y,4,yes,NA,300,no,NA,NA,below_10,private_garage,NA,no,300,smc,Ev connect Pepco,yes,300,yes,3,more_than_8,no,NA,NA,220,2024-04-16T03:53:20Z,2024-04-16T03:57:00Z,312,2,1,2,1,1,1,1,no,298,very,1953,male,white,NA,degree_bs,NA,retired,democratic,detached,NA,own,2,100_to_150,27,yes,no,NA,331645,NA,257,2024-04-16T04:02:26Z,2024-04-16T04:06:43Z,435,2,1,1,2,2,1,no,NA,no,no
social,2024-04-16T04:06:46Z,NA,64,67.174.144.216,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",93654,tesla_model_3,2020,yes,nissan_leaf,2015,yes,NA,NA,NA,223,tesla_model_3,2,yes,NA,300,yes,by_car,5,below_10,private_garage,NA,no,300,no,NA,yes,300,yes,1,less_than_3,yes,5,less_than_3,292,2024-04-16T04:11:34Z,2024-04-16T04:16:26Z,584,2,2,2,2,1,1,1,no,88,somewhat,1970,male,white,NA,degree_bs,NA,employed_under40,republican,detached,NA,own,5_or_more,35_to_50,32,yes,yes,500,334311,NA,123,2024-04-16T04:18:26Z,2024-04-16T04:20:29Z,233,2,2,2,1,2,2,no,Thank you,no,yes
social,2024-04-16T04:15:00Z,NA,63,49.47.198.236,"Mozilla/5.0 (Linux; Android 14; CPH2583 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/124.0.6367.42 Mobile Safari/537.36 Instagram 327.0.0.45.93 Android (34/14; 480dpi; 1080x2124; OnePlus; CPH2583; OP595DL1; qcom; en_US; 588046643)",95136,audi_e_tron,2019,yes,bmw_4_series_gran_coupe,2018,no,NA,NA,NA,125,audi_e_tron,2,yes,NA,200,yes,by_car,3,51_to_100,private_garage,NA,yes,200,app,NA,yes,200,yes,6,more_than_8,yes,3,3_to_5,250,2024-04-16T04:18:10Z,2024-04-16T04:22:20Z,296,3,3,3,3,3,1,3,no,56,very,1985,male,white,NA,college_some,NA,employed_over40,prefer_not_say,condo,NA,own,2,300_to_400,32,yes,yes,750,204727,NA,240,2024-04-16T04:23:49Z,2024-04-16T04:27:49Z,129,3,2,3,3,3,2,no,There are also chargers that monitor solar and provide only green energy you produce. I didn't see that as a possible option for what you do at home. (Wallbox and Tesla Powerwall for example.),no,no
social,2024-04-16T04:25:19Z,NA,166,104.229.135.143,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21E236 [FBAN/FBIOS;FBAV/459.0.5.36.101;FBBV/586316235;FBDV/iPhone13,2;FBMD/iPhone;FBSN/iOS;FBSV/17.4.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/588412747]",13033,kia_niro_ev,2024,yes,toyota_prius_prime,2022,no,NA,NA,NA,336,kia_niro_ev,2,yes,NA,250,no,NA,NA,below_10,driveway,NA,yes,250,no,NA,yes,250,yes,7,more_than_8,no,NA,NA,584,2024-04-16T04:33:43Z,2024-04-16T04:43:27Z,279,2,1,2,2,2,1,1,no,122,very,1949,male,white,NA,degree_grad,NA,retired,democratic,detached,NA,own,2,75_to_100,74,yes,no,NA,755840,NA,550,2024-04-16T04:46:44Z,2024-04-16T04:55:54Z,425,2,2,2,2,2,1,no,"We have solar on our barn which makes the calculations more complex. My kid Niro EV has a 120v outlet that we can use like a generator. Very handy in a blackout. 
I’d want RG&E to install the reverse charger.",no,no
social,2024-04-16T04:32:11Z,NA,61,67.245.219.194,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21E236 Instagram 326.0.3.30.91 (iPhone14,3; iOS 17_4_1; en_US; en; scale=3.00; 1284x2778; 585196636) NW/3",12428,ford_f_150_lightning,2024,yes,ford_explorer,2023,no,NA,NA,NA,191,ford_f_150_lightning,2,yes,NA,300,no,NA,NA,10_to_30,driveway,NA,no,300,app,NA,yes,300,yes,7,more_than_8,no,NA,NA,298,2024-04-16T04:36:25Z,2024-04-16T04:41:23Z,449,2,1,3,1,1,1,3,no,73,very,1988,male,white,NA,college_some,NA,employed_over40,democratic,detached,NA,own,2,250_to_300,45,yes,no,NA,791848,NA,116,2024-04-16T04:43:23Z,2024-04-16T04:45:19Z,473,2,2,1,1,1,3,no,NA,no,yes
