session,session_id,study_id,iteration,created,modified,ended,expired,time_4b_start,completion_code,v2g_survey,v2g_respID,v2g_df,user_range,time_4b_1,mc_v2g_1,time_4b_2,mc_v2g_2,time_4b_3,mc_v2g_3,time_4b_4,mc_v2g_4,time_4b_5,mc_v2g_5,time_4b_6,mc_v2g_6,time_4b_7,v2g_all_same,txt_feedback_2,time_4b_1_posix,time_4b_7_posix,time_diff_v2g,v2g_speeding,time_4b_end,psid_complete
r9uxPCL1V8-TXSG2ErwQKulOAAkQpU1eukE42GHBrS_EjaFlOyriCsSPz3dsx0Io,35540632,141484,87,2024-10-02 03:31:15,2024-10-02 03:33:29,2024-10-02 03:33:29,,2024-10-02 03:31:15,948834,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",2502,"{""profileID"":204,""respID"":2502,""qID"":1,""altID"":1,""obsID"":11407,""enrollment_cash"":300,""occurrence_cash"":2,""monthly_occurrence"":3,""lower_bound"":40,""guaranteed_threshold"":60,""no_choice"":0}",300,2024-10-02 03:31:36,2,2024-10-02 03:31:52,2,2024-10-02 03:32:07,3,2024-10-02 03:32:23,1,2024-10-02 03:32:39,3,2024-10-02 03:32:51,1,2024-10-02 03:33:08,no,None,2024-10-02 03:31:36,2024-10-02 03:33:08,92,no,2024-10-02 03:33:29,S0iesZfB10ZMFvETBQ5GKQ**
GJjGr0Pwj31gyzNFMe-0x4U7KGsyxfClhdXuwn5Vi0jYLCJ66VXINdc2oHICVIV4,35540676,141484,88,2024-10-02 03:35:48,2024-10-02 03:39:02,2024-10-02 03:39:02,,2024-10-02 03:35:48,357285,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",3122,"{""profileID"":620,""respID"":3122,""qID"":1,""altID"":1,""obsID"":15127,""enrollment_cash"":300,""occurrence_cash"":20,""monthly_occurrence"":3,""lower_bound"":30,""guaranteed_threshold"":80,""no_choice"":0}",250,2024-10-02 03:36:41,1,2024-10-02 03:36:54,2,2024-10-02 03:37:07,2,2024-10-02 03:37:21,1,2024-10-02 03:37:55,2,2024-10-02 03:38:12,1,2024-10-02 03:38:22,no,,2024-10-02 03:36:41,2024-10-02 03:38:22,101,no,2024-10-02 03:39:02,S0iesZfB10bcZl55-v8s0w**
tZ4hHexNvqVW9_Da0m-llkFfwmHZJcr2lsvdEYCL3v8KRQWB8NmrLm47uh0xY5Nm,35540685,141484,89,2024-10-02 03:37:22,2024-10-02 03:38:26,2024-10-02 03:38:26,,2024-10-02 03:37:23,279637,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",1554,"{""profileID"":657,""respID"":1554,""qID"":1,""altID"":1,""obsID"":5719,""enrollment_cash"":50,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":40,""guaranteed_threshold"":80,""no_choice"":0}",150,2024-10-02 03:37:31,2,2024-10-02 03:37:36,1,2024-10-02 03:37:45,1,2024-10-02 03:37:51,3,2024-10-02 03:37:57,3,2024-10-02 03:38:02,2,2024-10-02 03:38:10,no,279637,2024-10-02 03:37:31,2024-10-02 03:38:10,39,no,2024-10-02 03:38:26,S0iesZfB10YmOzj_KzlcVQ**
5Z4CWu_C8o8GTG1tCdygJ_HsMSBxYLMngeFzTOGeST47_qFF-7UoRsRC3_-b3-ZX,35540695,141484,90,2024-10-02 03:38:43,2024-10-02 03:40:49,2024-10-02 03:40:50,,2024-10-02 03:38:44,236473,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",3471,"{""profileID"":93,""respID"":3471,""qID"":1,""altID"":1,""obsID"":17221,""enrollment_cash"":50,""occurrence_cash"":15,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",350,2024-10-02 03:39:08,2,2024-10-02 03:39:18,2,2024-10-02 03:39:54,1,2024-10-02 03:40:06,1,2024-10-02 03:40:18,2,2024-10-02 03:40:29,2,2024-10-02 03:40:38,no,,2024-10-02 03:39:08,2024-10-02 03:40:38,90,no,2024-10-02 03:40:49,S0iesZfB10YKD1sxr9iJpw**
mK9V9qdG-rXLMijCnWvuvau5hCj8apABHvCg0l_ohkBbm3olp3P9AUYmrHXkFD2Y,35540748,141484,91,2024-10-02 03:49:11,2024-10-02 03:59:08,2024-10-02 03:59:08,,2024-10-02 03:49:12,565449,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",3242,"{""profileID"":706,""respID"":3242,""qID"":1,""altID"":1,""obsID"":15847,""enrollment_cash"":100,""occurrence_cash"":5,""monthly_occurrence"":4,""lower_bound"":40,""guaranteed_threshold"":80,""no_choice"":0}",250,2024-10-02 03:52:00,2,2024-10-02 03:54:47,1,2024-10-02 03:56:13,1,2024-10-02 03:56:28,2,2024-10-02 03:56:51,2,2024-10-02 03:57:04,2,2024-10-02 03:57:18,no,i like the idea.  i believe it would be a nice idea to try.,2024-10-02 03:52:00,2024-10-02 03:57:18,318,no,2024-10-02 03:59:08,S0iesZfB10Y83f2XfmAwrw**
mOZJDuKxHdjeZG9PxzGybftphB-DhQoYFpuAsq-kkC_5orKNkkspN4s0qHyOvQAI,35540777,141484,92,2024-10-02 03:55:01,2024-10-02 03:56:20,2024-10-02 03:56:20,,2024-10-02 03:55:02,488675,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",2764,"{""profileID"":146,""respID"":2764,""qID"":1,""altID"":1,""obsID"":12979,""enrollment_cash"":100,""occurrence_cash"":5,""monthly_occurrence"":4,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",350,2024-10-02 03:55:11,1,2024-10-02 03:55:20,2,2024-10-02 03:55:30,3,2024-10-02 03:55:40,1,2024-10-02 03:55:48,1,2024-10-02 03:55:56,1,2024-10-02 03:56:05,no,,2024-10-02 03:55:11,2024-10-02 03:56:05,54,no,2024-10-02 03:56:20,S0iesZfB10Ymw9_FSGSAPw**
h37YcxV4xiVhpz1FNbjimZMXmtyKCSpinGuj_F5Kc6XBGNyHXLJuWTPLCxzwrzXj,35540880,141484,93,2024-10-02 04:13:54,2024-10-02 04:18:37,2024-10-02 04:18:38,,2024-10-02 04:13:55,512806,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",1515,"{""profileID"":288,""respID"":1515,""qID"":1,""altID"":1,""obsID"":5485,""enrollment_cash"":300,""occurrence_cash"":5,""monthly_occurrence"":3,""lower_bound"":20,""guaranteed_threshold"":70,""no_choice"":0}",200,2024-10-02 04:14:33,2,2024-10-02 04:14:52,2,2024-10-02 04:15:06,1,2024-10-02 04:15:20,1,2024-10-02 04:15:58,3,2024-10-02 04:16:24,2,2024-10-02 04:16:40,no,Interesting concept for ensuring &/or protecting the electric grid during high demand periods.,2024-10-02 04:14:33,2024-10-02 04:16:40,127,no,2024-10-02 04:18:38,S0iesZfB10ZiAv3V5WBVmw**
5E0ssFJ1iti60ze-_HMYR2wUuM1_aAsYbfKdTbEWazS5FMxj-QLxNMj0oGC4f0yF,35540886,141484,94,2024-10-02 04:15:08,2024-10-02 04:18:25,2024-10-02 04:18:26,,2024-10-02 04:15:09,213134,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",231,"{""profileID"":567,""respID"":231,""qID"":1,""altID"":1,""obsID"":1381,""enrollment_cash"":200,""occurrence_cash"":5,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":80,""no_choice"":0}",250,2024-10-02 04:15:37,2,2024-10-02 04:15:53,1,2024-10-02 04:16:23,3,2024-10-02 04:17:03,1,2024-10-02 04:17:18,2,2024-10-02 04:17:53,2,2024-10-02 04:18:06,no,,2024-10-02 04:15:37,2024-10-02 04:18:06,149,no,2024-10-02 04:18:25,S0iesZfB10YcsC5eEmJceg**
sid-qNhxzzRCyaOhmaPjqM0E-0rSbrxXjhKAB7-yZBtIIi7tKuxlvyXwmAAfdB9g,35540940,141484,95,2024-10-02 04:23:22,2024-10-02 04:25:18,2024-10-02 04:25:19,,2024-10-02 04:23:23,676788,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",4517,"{""profileID"":47,""respID"":4517,""qID"":1,""altID"":1,""obsID"":23497,""enrollment_cash"":200,""occurrence_cash"":5,""monthly_occurrence"":3,""lower_bound"":20,""guaranteed_threshold"":60,""no_choice"":0}",250,2024-10-02 04:23:42,1,2024-10-02 04:23:54,2,2024-10-02 04:24:04,2,2024-10-02 04:24:11,2,2024-10-02 04:24:20,2,2024-10-02 04:24:29,2,2024-10-02 04:24:41,no,Interesting survey. Love my EV car. Thank you. ,2024-10-02 04:23:42,2024-10-02 04:24:41,59,no,2024-10-02 04:25:18,S0iesZfB10bUDg-q6YvmfA**
yvh4RKsXX2sVqNIfEL-RDxBryQ84Y4gPgBXgN6ECmUdOKoRcXXsFsGotbiiSoIHo,35540986,141484,96,2024-10-02 04:32:12,2024-10-02 04:34:48,2024-10-02 04:34:49,,2024-10-02 04:32:12,984846,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",3845,"{""profileID"":523,""respID"":3845,""qID"":1,""altID"":1,""obsID"":19465,""enrollment_cash"":200,""occurrence_cash"":2,""monthly_occurrence"":3,""lower_bound"":20,""guaranteed_threshold"":80,""no_choice"":0}",250,2024-10-02 04:32:45,1,2024-10-02 04:33:04,2,2024-10-02 04:33:20,1,2024-10-02 04:33:29,2,2024-10-02 04:33:37,2,2024-10-02 04:33:51,1,2024-10-02 04:34:18,no,,2024-10-02 04:32:45,2024-10-02 04:34:18,93,no,2024-10-02 04:34:49,S0iesZfB10YMoWNwuadg7w**
DoHUaL63R4lQu7o_qEChsP3BvBXlmK-jVvS4Tm_t4JSVZIahRjRd2ktRs2AYHJoV,35540995,141484,97,2024-10-02 04:33:34,2024-10-02 04:35:33,2024-10-02 04:35:33,,2024-10-02 04:33:35,316933,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",157,"{""profileID"":302,""respID"":157,""qID"":1,""altID"":1,""obsID"":937,""enrollment_cash"":100,""occurrence_cash"":2,""monthly_occurrence"":4,""lower_bound"":20,""guaranteed_threshold"":70,""no_choice"":0}",300,2024-10-02 04:34:01,2,2024-10-02 04:34:16,2,2024-10-02 04:34:32,1,2024-10-02 04:34:41,2,2024-10-02 04:34:58,2,2024-10-02 04:35:09,1,2024-10-02 04:35:19,no,,2024-10-02 04:34:01,2024-10-02 04:35:19,78,no,2024-10-02 04:35:33,S0iesZfB10Z9eXp3sKXtmg**
6jEHqxyda6mN4tOPjf9G_FqTk-2p991oZcVpO1YdSQjJNFM_VCWPcLMSOqtCVTWG,35541034,141484,98,2024-10-02 04:39:41,2024-10-02 04:41:22,2024-10-02 04:41:23,,2024-10-02 04:39:42,153263,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",3674,"{""profileID"":160,""respID"":3674,""qID"":1,""altID"":1,""obsID"":18439,""enrollment_cash"":300,""occurrence_cash"":20,""monthly_occurrence"":4,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",250,2024-10-02 04:39:56,3,2024-10-02 04:40:16,3,2024-10-02 04:40:22,3,2024-10-02 04:40:28,3,2024-10-02 04:40:34,3,2024-10-02 04:40:40,3,2024-10-02 04:40:45,yes,didn't factor in solar,2024-10-02 04:39:56,2024-10-02 04:40:45,49,no,2024-10-02 04:41:22,S0iesZfB10YklP5w2SsbXQ**
gnB0sg2T2ojokJffCjmdcjnZT0bM7Xe0Hf8ihSKSiiGqPq9HfkwJYz7sfKlhM3v-,35541131,141484,99,2024-10-02 04:51:35,2024-10-02 04:54:40,2024-10-02 04:54:41,,2024-10-02 04:51:35,907730,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",719,"{""profileID"":707,""respID"":719,""qID"":1,""altID"":1,""obsID"":709,""enrollment_cash"":200,""occurrence_cash"":5,""monthly_occurrence"":4,""lower_bound"":40,""guaranteed_threshold"":80,""no_choice"":0}",300,2024-10-02 04:52:30,2,2024-10-02 04:53:25,1,2024-10-02 04:53:45,1,2024-10-02 04:53:57,1,2024-10-02 04:54:10,2,2024-10-02 04:54:26,1,2024-10-02 04:54:35,no,,2024-10-02 04:52:30,2024-10-02 04:54:35,125,no,2024-10-02 04:54:40,S0iesZfB10a2oa_fjzWxlw**
YdyyXAJLxY-lkSzZR0cTWWN8gqW-J-Aeg1c419GPuVaqixGNsv4-JMYd6pgAsZPw,35541142,141484,100,2024-10-02 04:52:41,2024-10-02 04:55:33,2024-10-02 04:55:33,,2024-10-02 04:52:42,764336,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",4551,"{""profileID"":508,""respID"":4551,""qID"":1,""altID"":1,""obsID"":23701,""enrollment_cash"":300,""occurrence_cash"":5,""monthly_occurrence"":2,""lower_bound"":20,""guaranteed_threshold"":80,""no_choice"":0}",400,2024-10-02 04:52:57,2,2024-10-02 04:53:14,2,2024-10-02 04:53:44,1,2024-10-02 04:54:00,1,2024-10-02 04:54:13,1,2024-10-02 04:54:30,1,2024-10-02 04:54:43,no,764336,2024-10-02 04:52:57,2024-10-02 04:54:43,106,no,2024-10-02 04:55:33,S0iesZfB10b9qYo9Di_x5A**
YX1vxjIg7kYaW6U3KY-vP6IkcdpQydb4RaWRQvjE563iHID8W55oWxbvDonOcMz7,35541146,141484,101,2024-10-02 04:53:07,2024-10-02 04:56:21,2024-10-02 04:56:28,,2024-10-02 04:53:07,465325,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",1610,"{""profileID"":213,""respID"":1610,""qID"":1,""altID"":1,""obsID"":6055,""enrollment_cash"":50,""occurrence_cash"":15,""monthly_occurrence"":3,""lower_bound"":40,""guaranteed_threshold"":60,""no_choice"":0}",300,2024-10-02 04:53:43,3,2024-10-02 04:54:20,3,2024-10-02 04:54:38,3,2024-10-02 04:54:48,2,2024-10-02 04:55:02,3,2024-10-02 04:55:34,1,2024-10-02 04:55:56,no,,2024-10-02 04:53:43,2024-10-02 04:55:56,133,no,2024-10-02 04:56:22,S0iesZfB10YfnwHMZBkPBA**
onPYFK1tvF9DT2pQdUWimG5XaiWKCFU-PS4rg-Q6hyR61CZXIT7aQhGcg9POF3i-,35541148,141484,102,2024-10-02 04:53:16,2024-10-02 04:58:03,2024-10-02 04:58:05,,2024-10-02 04:53:17,110991,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",2594,"{""profileID"":84,""respID"":2594,""qID"":1,""altID"":1,""obsID"":11959,""enrollment_cash"":300,""occurrence_cash"":2,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",300,2024-10-02 04:54:26,1,2024-10-02 04:55:07,1,2024-10-02 04:55:45,2,2024-10-02 04:56:10,2,2024-10-02 04:56:51,1,2024-10-02 04:57:23,1,2024-10-02 04:57:45,no,,2024-10-02 04:54:26,2024-10-02 04:57:45,199,no,2024-10-02 04:58:03,S0iesZfB10YELinYgD888w**
sDVHnV_NH6-xsZXQm2ds8JrZVdfsZBMIdpzvEVf2ig55EcWSMIJcm3rv_-YuxdoO,35541155,141484,103,2024-10-02 04:53:45,2024-10-02 04:55:57,2024-10-02 04:56:05,,2024-10-02 04:53:46,976276,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",3821,"{""profileID"":387,""respID"":3821,""qID"":1,""altID"":1,""obsID"":19321,""enrollment_cash"":200,""occurrence_cash"":5,""monthly_occurrence"":4,""lower_bound"":30,""guaranteed_threshold"":70,""no_choice"":0}",200,2024-10-02 04:54:02,2,2024-10-02 04:54:12,1,2024-10-02 04:54:18,2,2024-10-02 04:54:27,2,2024-10-02 04:54:34,2,2024-10-02 04:54:41,1,2024-10-02 04:54:51,no,"Nothing to say, the whole survey is fine ",2024-10-02 04:54:02,2024-10-02 04:54:51,49,no,2024-10-02 04:55:58,S0iesZfB10a2AqJCt92D5g**
RbxKdWgqlDGflhRItdS_kT9CPxFWN9qOoupVTGOa_05Vf7eyBHweAavbRf6rCs0o,35541185,141484,104,2024-10-02 04:59:05,2024-10-02 05:01:43,2024-10-02 05:01:44,,2024-10-02 04:59:06,871515,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",3106,"{""profileID"":304,""respID"":3106,""qID"":1,""altID"":1,""obsID"":15031,""enrollment_cash"":300,""occurrence_cash"":2,""monthly_occurrence"":4,""lower_bound"":20,""guaranteed_threshold"":70,""no_choice"":0}",250,2024-10-02 04:59:40,1,2024-10-02 04:59:55,2,2024-10-02 05:00:01,1,2024-10-02 05:00:10,1,2024-10-02 05:00:17,1,2024-10-02 05:00:24,2,2024-10-02 05:00:36,no,none,2024-10-02 04:59:40,2024-10-02 05:00:36,56,no,2024-10-02 05:01:43,S0iesZfB10bVOjUBwM_bYg**
_6cqxqUrND7YnBmZIx6hXL6kKR5enXqT9IqbAcCG0h_QvwiZ7Wj3WPYh10fZ7x3G,35541205,141484,105,2024-10-02 05:03:32,2024-10-02 05:05:01,2024-10-02 05:05:02,,2024-10-02 05:03:33,139663,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",2187,"{""profileID"":198,""respID"":2187,""qID"":1,""altID"":1,""obsID"":9517,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":2,""lower_bound"":40,""guaranteed_threshold"":60,""no_choice"":0}",250,2024-10-02 05:03:55,1,2024-10-02 05:04:06,2,2024-10-02 05:04:14,1,2024-10-02 05:04:22,2,2024-10-02 05:04:32,2,2024-10-02 05:04:40,1,2024-10-02 05:04:50,no,,2024-10-02 05:03:55,2024-10-02 05:04:50,55,no,2024-10-02 05:05:01,S0iesZfB10ZedQ9_h2J5CA**
4llthQ7PFpupa_0k55Amcwq_3B4HonIvdjf3KGhgVppj-X8rUqnyJgQ7QxmT9AAj,35541224,141484,106,2024-10-02 05:06:59,2024-10-02 05:10:31,2024-10-02 05:10:31,,2024-10-02 05:06:59,674850,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",206,"{""profileID"":429,""respID"":206,""qID"":1,""altID"":1,""obsID"":1231,""enrollment_cash"":50,""occurrence_cash"":10,""monthly_occurrence"":2,""lower_bound"":40,""guaranteed_threshold"":70,""no_choice"":0}",250,2024-10-02 05:07:36,2,2024-10-02 05:08:18,1,2024-10-02 05:08:43,3,2024-10-02 05:09:03,1,2024-10-02 05:09:25,3,2024-10-02 05:09:48,3,2024-10-02 05:10:13,no,None,2024-10-02 05:07:36,2024-10-02 05:10:13,157,no,2024-10-02 05:10:31,S0iesZfB10bIBTI554NEHA**
BkKoJrwwa02jtQ1gzPOElAZLNzUzql4WZ9NAj1qcoR-pnMpo6G13F4niMS4lQT5j,35541229,141484,107,2024-10-02 05:07:08,2024-10-02 05:08:15,2024-10-02 05:08:15,,2024-10-02 05:07:09,599974,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",2320,"{""profileID"":641,""respID"":2320,""qID"":1,""altID"":1,""obsID"":10315,""enrollment_cash"":50,""occurrence_cash"":2,""monthly_occurrence"":1,""lower_bound"":40,""guaranteed_threshold"":80,""no_choice"":0}",200,2024-10-02 05:07:16,1,2024-10-02 05:07:22,1,2024-10-02 05:07:28,1,2024-10-02 05:07:34,2,2024-10-02 05:07:39,1,2024-10-02 05:07:46,1,2024-10-02 05:07:53,no,,2024-10-02 05:07:16,2024-10-02 05:07:53,37,no,2024-10-02 05:08:15,S0iesZfB10aLMi5Qpe7KVg**
ZSZU_4LLbJUt4VCf_U4VooClgF1dojQQruKjDPyjGKFgVekE057RPaL582Tnvhad,35541277,141484,108,2024-10-02 05:14:12,2024-10-02 05:15:37,2024-10-02 05:15:37,,2024-10-02 05:14:13,400560,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",210,"{""profileID"":4,""respID"":210,""qID"":1,""altID"":1,""obsID"":1255,""enrollment_cash"":300,""occurrence_cash"":2,""monthly_occurrence"":1,""lower_bound"":20,""guaranteed_threshold"":60,""no_choice"":0}",300,2024-10-02 05:14:32,3,2024-10-02 05:14:43,2,2024-10-02 05:14:56,1,2024-10-02 05:15:04,3,2024-10-02 05:15:11,3,2024-10-02 05:15:18,3,2024-10-02 05:15:24,no,,2024-10-02 05:14:32,2024-10-02 05:15:24,52,no,2024-10-02 05:15:37,S0iesZfB10bhq1_RcqZjRg**
pxOrhC9QH3x0292vLwQakm6d0xQpi371HWcFc6LBSI0pHpvETsbLJCdUhJAJXoaG,35541376,141484,109,2024-10-02 05:32:20,2024-10-02 05:33:57,2024-10-02 05:33:57,,2024-10-02 05:32:21,748670,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",1577,"{""profileID"":130,""respID"":1577,""qID"":1,""altID"":1,""obsID"":5857,""enrollment_cash"":100,""occurrence_cash"":10,""monthly_occurrence"":3,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",150,2024-10-02 05:32:32,2,2024-10-02 05:32:38,1,2024-10-02 05:32:44,2,2024-10-02 05:33:02,1,2024-10-02 05:33:14,2,2024-10-02 05:33:20,1,2024-10-02 05:33:25,no,It’s great quality product and i enjoyed it very much and happy ,2024-10-02 05:32:32,2024-10-02 05:33:25,53,no,2024-10-02 05:33:57,S0iesZfB10YKe2m9U5Ea6A**
fYuHoNXPVefiVP4Jb9JFo587iaLjHzZzLC5qy2a_XXV6AIt2OR98JElYqXvmx2a2,35541500,141484,110,2024-10-02 06:01:24,2024-10-02 06:03:03,2024-10-02 06:03:04,,2024-10-02 06:01:25,942360,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",967,"{""profileID"":131,""respID"":967,""qID"":1,""altID"":1,""obsID"":2197,""enrollment_cash"":200,""occurrence_cash"":10,""monthly_occurrence"":3,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",500,2024-10-02 06:01:39,1,2024-10-02 06:01:53,1,2024-10-02 06:02:05,1,2024-10-02 06:02:15,2,2024-10-02 06:02:25,1,2024-10-02 06:02:35,1,2024-10-02 06:02:45,no,The survey is very interesting and informative ,2024-10-02 06:01:39,2024-10-02 06:02:45,66,no,2024-10-02 06:03:03,S0iesZfB10a8KK4hi6Ar7g**
3UDYZesXj5C1I_5n-Pg5jloxo3TI1dMrEULu3mFDfcI-FVKVlPe8zuGOTW5zAhc8,35541529,141484,111,2024-10-02 06:08:02,2024-10-02 06:10:54,2024-10-02 06:10:55,,2024-10-02 06:08:03,178157,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",2330,"{""profileID"":196,""respID"":2330,""qID"":1,""altID"":1,""obsID"":10375,""enrollment_cash"":300,""occurrence_cash"":15,""monthly_occurrence"":2,""lower_bound"":40,""guaranteed_threshold"":60,""no_choice"":0}",250,2024-10-02 06:08:36,1,2024-10-02 06:08:48,3,2024-10-02 06:09:00,2,2024-10-02 06:09:20,2,2024-10-02 06:09:39,2,2024-10-02 06:09:54,3,2024-10-02 06:10:06,no,Interesting concepts. Not sure how practical in reality.,2024-10-02 06:08:36,2024-10-02 06:10:06,90,no,2024-10-02 06:10:54,S0iesZfB10aO5Zo_7ih2ZA**
