session,session_id,study_id,iteration,created,modified,ended,expired,time_3_start,mc_climate,mc_yob,mc_gender,mc_ethnicity,txt_ethnicity,mc_education,txt_education,mc_work,mc_party,mc_house_type,txt_house_type,mc_house_owner,mc_household_size,mc_income,time_3_end
_xXoaOEUkiXVhlQi1nzJAKTxUrPNWyjfYS0wurVfP9-0Hm547DM_qIq2EYHEvf4Q,35552311,141365,317,2024-10-02 18:00:47,2024-10-02 18:01:36,2024-10-02 18:01:36,,2024-10-02 18:00:47,very,1961,male,white,,degree_bs,,employed_over40,democratic,detached,,own,3,200_to_250,2024-10-02 18:01:36
_xpQlbT4OPA3VjvWffeVIAopOVUnbpF17lM2uvbrxoejbVS5CmWnDy167HgjXIjY,35552355,141365,318,2024-10-02 18:02:35,2024-10-02 18:03:13,2024-10-02 18:03:13,,2024-10-02 18:02:35,neutral,1992,female,hispanic,,degree_bs,,employed_under40,democratic,apartment,,rent,1,75_to_100,2024-10-02 18:03:13
lsDCda3dkSl8Ogo4NXY26HHsjQGaMoNx06HBgM7ua043zCpCqv7_erSQSGdNE86W,35552395,141365,319,2024-10-02 18:04:18,2024-10-02 18:06:01,2024-10-02 18:06:02,,2024-10-02 18:04:18,neutral,1986,male,white,,degree_grad,,employed_over40,independent,detached,,own,2,75_to_100,2024-10-02 18:06:02
h4W4kd-RgkvBMNOrl3Lu85o4WNqoKR0VASY1Ym-WdgH37ec_-jUAMubG_DnB0m9-,35552412,141365,320,2024-10-02 18:05:45,2024-10-02 18:06:33,2024-10-02 18:06:33,,2024-10-02 18:05:45,believe,1985,female,white,,degree_bs,,employed_over40,republican,detached,,own,3,150_to_200,2024-10-02 18:06:33
WIPxllBaPO4bW4GSbPDzkZfdxNNQD0sUbuWa5Z8VD_7hJ6ODU4JL_TkQlfMYWg7G,35552486,141365,321,2024-10-02 18:08:08,2024-10-02 18:08:59,2024-10-02 18:08:59,,2024-10-02 18:08:09,believe,1978,female,white,,degree_grad,,employed_over40,democratic,detached,,own,2,300_to_400,2024-10-02 18:08:59
N0NheX72x1CRqXA-Uw4ZZad2wKIyMcp27ozlUu5wpOx7JJJpeF8TA77RCiT2zkms,35552543,141365,322,2024-10-02 18:10:21,2024-10-02 18:11:06,2024-10-02 18:11:06,,2024-10-02 18:10:21,believe,1988,female,asian,,degree_bs,,employed_over40,democratic,detached,,rent,5_or_more,250_to_300,2024-10-02 18:11:06
QYkqhKzqj7JrMdHfExybE-ly07NCblJYmidXpdp0krFv94dxY0KeGZgVlK4vLSJA,35552545,141365,323,2024-10-02 18:10:29,2024-10-02 18:23:33,2024-10-02 18:23:33,,2024-10-02 18:10:29,very,1983,male,white,,degree_grad,,employed_over40,democratic,detached,,own,3,150_to_200,2024-10-02 18:23:33
hzDOrqa0Tz0qo04C9Y0ZAGunG_AqIfQdnCC0fDXAVWWVzxN3m7BtV3wIF5Qe6NNx,35552683,141365,324,2024-10-02 18:20:46,2024-10-02 18:22:05,2024-10-02 18:22:06,,2024-10-02 18:20:46,very,1970,male,black,,degree_bs,,employed_over40,democratic,townhome,,rent,5_or_more,75_to_100,2024-10-02 18:22:05
tWkon1zK4xTz7PQReE3nGoKm5Lapn_pxWZfxcFOJSQ0eIYgobXdrHA9PcOr1dtVJ,35552761,141365,325,2024-10-02 18:24:38,2024-10-02 18:25:32,2024-10-02 18:25:32,,2024-10-02 18:24:38,very,1960,male,white,,vocational,,retired,democratic,detached,,own,2,100_to_150,2024-10-02 18:25:32
A4UDEH2I7zWQgNWPV6Y0QXCTpaBqZKBPoTnbdfL5y9VE7O1OoJ46Vv0VxwC9qdfa,35552825,141365,326,2024-10-02 18:29:15,2024-10-02 18:30:16,2024-10-02 18:30:16,,2024-10-02 18:29:15,very,1967,male,hispanic,,degree_grad,,employed_over40,democratic,townhome,,own,1,100_to_150,2024-10-02 18:30:16
Xz4bvpnzKnkfQP6W71zGzKgsUwIXLcFhzVZhJAJQscxx0sPmjcuVpDjQiemVAPm2,35552863,141365,327,2024-10-02 18:31:07,2024-10-02 18:32:38,2024-10-02 18:32:39,,2024-10-02 18:31:07,very,1957,male,white,,degree_associate,,retired,democratic,detached,,own,2,100_to_150,2024-10-02 18:32:38
NhEF8rKmWn7VNvFXe-ISJ6NlMPtYMMrRxrr4p1aJR-DslbuJsc6p3uxkCA1aTDFV,35552867,141365,328,2024-10-02 18:31:22,2024-10-02 18:32:47,2024-10-02 18:32:48,,2024-10-02 18:31:22,very,1981,female,asian,,degree_grad,,employed_under40,democratic,detached,,own,3,150_to_200,2024-10-02 18:32:47
SVVhlj7Nmo9qY-m8lrghRZe3jzjoD5sVc7WVqm9CSKVhZnSNzX0YBnwCtZmlzMvH,35552885,141365,329,2024-10-02 18:32:26,2024-10-02 18:33:48,2024-10-02 18:33:48,,2024-10-02 18:32:26,very,1952,male,white,,degree_grad,,retired,democratic,detached,,own,3,50_to_75,2024-10-02 18:33:48
vQnwaKixuaE5Su8BAOrZXmh0-n7Uk2xFMDCL37eipOj8xFXlPy6ctdoF2CjD7N4C,35553070,141365,330,2024-10-02 18:39:23,2024-10-02 18:40:36,2024-10-02 18:40:36,,2024-10-02 18:39:23,somewhat,1968,male,white,,degree_associate,,employed_over40,republican,detached,,own,2,150_to_200,2024-10-02 18:40:36
0W6n4oLnThqk-ImajKJme-7CIzkSWSlVRO-OsI4ugcmlVS6GgQ4zyqJWV8okQOCc,35553077,141365,331,2024-10-02 18:39:38,2024-10-02 18:40:50,2024-10-02 18:40:50,,2024-10-02 18:39:38,very,1981,male,asian,,degree_grad,,employed_over40,democratic,detached,,own,5_or_more,150_to_200,2024-10-02 18:40:50
p08MdmDuX8rCtbJzrlChqteKeNR8II-m1SZukkZOc9G5VkKsdfRRw3vh83Ks2pRC,35553101,141365,332,2024-10-02 18:40:42,2024-10-02 18:41:46,2024-10-02 18:41:46,,2024-10-02 18:40:42,believe,1945,male,white,,degree_grad,,retired,democratic,detached,,own,2,100_to_150,2024-10-02 18:41:46
DsgHwnqDaTWKNqrZFL8b1-5USztUZoPlwfg4z2UGUHob8OWSuTgrainkKSp6vgs2,35553107,141365,333,2024-10-02 18:41:05,2024-10-02 18:42:16,2024-10-02 18:42:16,,2024-10-02 18:41:05,not,1972,male,white,,degree_grad,,employed_over40,prefer_not_say,detached,,own,4,250_to_300,2024-10-02 18:42:16
OI94kBwf5fPteY-Ku6DcoDqszs1YE7zANMnxEB3S9aJ51Dr2kbt93jDjrv935gVg,35553181,141365,334,2024-10-02 18:44:17,2024-10-02 18:45:22,2024-10-02 18:45:22,,2024-10-02 18:44:17,somewhat,1952,female,white,,degree_grad,,retired,republican,detached,,own,2,100_to_150,2024-10-02 18:45:22
PKYojkAb-um_rwX3n6EhSHMtzgUndEDPXTyNwwKVb_TQO_EoEvcek2Y3yWHelhL7,35553195,141365,335,2024-10-02 18:45:00,2024-10-02 18:46:25,2024-10-02 18:46:26,,2024-10-02 18:45:00,very,1965,male,white,,degree_bs,,employed_under40,independent,detached,,own,1,75_to_100,2024-10-02 18:46:25
AFybuvUHW7wk92OXiZC8knLnPEdEVTsOzsOnoW6abhzBteGXVBnCNBUIuJU6O7Uc,35553198,141365,336,2024-10-02 18:45:13,2024-10-02 18:45:59,2024-10-02 18:46:00,,2024-10-02 18:45:13,very,1976,female,asian,,degree_grad,,employed_over40,prefer_not_say,detached,,own,5_or_more,300_to_400,2024-10-02 18:45:59
9jcAWP5J35YdJCm8Cs4UTHylNKRGg-uJwaVqfg9xIihDhw7KKme7EFMKGS_D0U3a,35553260,141365,337,2024-10-02 18:48:42,2024-10-02 18:49:54,2024-10-02 18:49:54,,2024-10-02 18:48:42,believe,1947,male,white,,degree_grad,,retired,republican,detached,,own,2,75_to_100,2024-10-02 18:49:54
VJXvT51vPsnDvsPj0xNklzySx7pDKg3Vu2UfS-Qs8Ltn3MlMz_e7LXk-phmz4IOe,35553263,141365,338,2024-10-02 18:48:44,2024-10-02 18:49:36,2024-10-02 18:49:36,,2024-10-02 18:48:44,very,1977,female,pacific,,degree_bs,,employed_under40,democratic,detached,,rent,2,100_to_150,2024-10-02 18:49:36
wlrd6850v9A5xEJYQRZdlvVtMwcKlmygZm1PZFHLoe--Q-a12IWIlH7jeV8dWrS7,35553266,141365,339,2024-10-02 18:48:58,2024-10-02 18:49:36,2024-10-02 18:49:37,,2024-10-02 18:48:58,very,1990,female,white,,degree_bs,,employed_over40,democratic,detached,,own,2,250_to_300,2024-10-02 18:49:37
GrnidH_W5Anli4F1zaxL726ExwaXlpVghe7Rii2fkh_Cf_DQGUdpl46_8PK1vKGh,35553308,141365,340,2024-10-02 18:51:36,2024-10-02 18:52:48,2024-10-02 18:52:48,,2024-10-02 18:51:36,believe,1979,male,asian,,degree_bs,,employed_over40,independent,detached,,own,4,100_to_150,2024-10-02 18:52:48
AS19donjWMMwx59xHL6vL2M5fPkWp2WrnvL1IOCpaI9w3j79Wv7MNPBlzhL6eJdM,35553318,141365,341,2024-10-02 18:52:12,2024-10-02 18:53:05,2024-10-02 18:53:05,,2024-10-02 18:52:12,believe,1972,female,asian,,degree_grad,,employed_over40,independent,detached,,own,3,75_to_100,2024-10-02 18:53:05
UjvlbSEjWOdilGHiYi0YmMEb3Jd91tc7Sin8gKzVXibqGj3dfawTooOcbMdkMVka,35553402,141365,342,2024-10-02 18:57:25,2024-10-02 18:58:58,2024-10-02 18:58:58,,2024-10-02 18:57:25,neutral,1959,female,white,,degree_bs,,not_employed_not_looking,independent,detached,,own,2,150_to_200,2024-10-02 18:58:58
ym2VtDBIz05gwfF31ePV5_HCc4erEWnXoh7Pw2DFNBwXzbVKk-WWuOY4yVqskCLJ,35553481,141365,343,2024-10-02 19:02:26,2024-10-02 19:03:20,2024-10-02 19:03:20,,2024-10-02 19:02:26,believe,1961,female,white,,degree_bs,,retired,democratic,detached,,own,2,100_to_150,2024-10-02 19:03:20
nIq-iqZxVmlmF3JEbuIn6MSvTl3yGcFNVjAiADqRlQDC7k6HMxRLr1YJdBMa2IUN,35553508,141365,344,2024-10-02 19:04:07,2024-10-02 19:05:01,2024-10-02 19:05:02,,2024-10-02 19:04:07,somewhat,1944,male,white,,degree_bs,,retired,republican,detached,,own,2,100_to_150,2024-10-02 19:05:02
nx7TNDKmHSqWm10Mv9ZVg8fn2fRk_789NtkNZ6fYrfwVIh6MFLfoQaIaZTvGUf2P,35553517,141365,345,2024-10-02 19:05:08,2024-10-02 19:05:51,2024-10-02 19:05:51,,2024-10-02 19:05:09,very,1969,female,white,,degree_grad,,employed_over40,democratic,detached,,own,2,150_to_200,2024-10-02 19:05:51
jcgsITMuL93_8gN8wQiMaoN-tLDJLaaR8JJUNqTj34AG6xSclpyNTt8UKpom5ETM,35553529,141365,346,2024-10-02 19:06:32,2024-10-02 19:08:31,2024-10-02 19:08:31,,2024-10-02 19:06:32,neutral,1965,female,white,,degree_bs,,employed_over40,prefer_not_say,detached,,rent,1,50_to_75,2024-10-02 19:08:31
8_s9qJdAFpKgpYWLmTd1hdxzz77vICaHAFz3sxv1MuThc-h6GHeWo6u1klD79P4y,35553568,141365,347,2024-10-02 19:10:39,2024-10-02 19:12:12,2024-10-02 19:12:12,,2024-10-02 19:10:39,somewhat,1965,male,white,,degree_grad,,employed_over40,republican,detached,,own,2,over_400,2024-10-02 19:12:12
nUfByQ63WJaQLGwEACIaUvxs3S7-z2WHFrCs6kf0J5mXfoEOJdaiAoeckX0aHZWS,35553782,141365,348,2024-10-02 19:28:44,2024-10-02 19:29:45,2024-10-02 19:29:45,,2024-10-02 19:28:44,very,1986,male,white,,degree_associate,,employed_over40,democratic,detached,,own,3,75_to_100,2024-10-02 19:29:45
dB87pxtG43mmpCzwRQh3O5b0XoHWEHMzl1geytGLkAc2uZAOHItyzNqYvBycUfV2,35553845,141365,349,2024-10-02 19:34:08,2024-10-02 19:35:11,2024-10-02 19:35:11,,2024-10-02 19:34:08,somewhat,1960,male,asian,,degree_grad,,retired,republican,detached,,own,5_or_more,75_to_100,2024-10-02 19:35:11
MLmCs-58XxIbz7O3cf5LuOtZACi0wGJ2_eFXY9zZ5n1DazR_AppvveMkaB9TCVnJ,35553855,141365,350,2024-10-02 19:34:51,2024-10-02 19:37:37,2024-10-02 19:37:37,,2024-10-02 19:34:51,believe,1992,male,white,,degree_grad,,employed_over40,independent,apartment,,own,4,150_to_200,2024-10-02 19:37:37
-ggUemfmIQ6w-ysVuIyMOvvlBc0mYwTRgl-V2WCax2Md1pI5aQedQPtScq4jZAVn,35553968,141365,351,2024-10-02 19:44:24,2024-10-02 19:45:16,2024-10-02 19:45:17,,2024-10-02 19:44:24,very,1948,female,white,,degree_bs,,retired,democratic,detached,,own,2,150_to_200,2024-10-02 19:45:17
z62Md7fPNjrjTOeBpj-UksfyxX9Qiv06b1HfBAX6QY-w3xcKKWPxIkvduf5z8x8a,35554043,141365,352,2024-10-02 19:49:44,2024-10-02 19:50:15,2024-10-02 19:50:16,,2024-10-02 19:49:44,neutral,2000,male,asian,,college_some,,not_employed_yes_looking,independent,detached,,own,3,100_to_150,2024-10-02 19:50:15
EuGtjPZXMoNvHti20hBDVC-3CG3-f-Z61xjRmUo-3SMLXIv8LirlgoeMaQiHwrmh,35554132,141365,353,2024-10-02 19:57:07,2024-10-02 19:58:08,2024-10-02 19:58:08,,2024-10-02 19:57:08,very,1960,female,asian,,degree_grad,,employed_over40,democratic,apartment,,rent,1,150_to_200,2024-10-02 19:58:08
Dg5gjVWe4kdLftxsMGXE4H0_OmXFuDGbIkbKi994lJ4pz35utUSffJwvFHcs5sZT,35554691,141365,354,2024-10-02 20:26:20,2024-10-02 20:28:25,2024-10-02 20:28:26,,2024-10-02 20:26:20,somewhat,1984,female,white,,degree_bs,,employed_over40,republican,townhome,,rent,5_or_more,75_to_100,2024-10-02 20:28:26
O-K8gqfYQ4MKbQIZo-1-E3zxKrYU68Brr3Ewqwr6s_p4L4rKoQGVm07oFxFWH1a4,35554698,141365,355,2024-10-02 20:26:55,2024-10-02 20:27:34,2024-10-02 20:27:34,,2024-10-02 20:26:55,very,1968,female,white,,degree_bs,,employed_under40,independent,detached,,own,2,150_to_200,2024-10-02 20:27:34
97PrD2BdwS5At08O6PX1MU8Tqx7_LBS6FtPUVAf_M25fuBUO6fbtw4i93PmUg9ad,35554699,141365,356,2024-10-02 20:27:03,2024-10-02 20:28:35,2024-10-02 20:28:35,,2024-10-02 20:27:03,very,1980,female,white,,vocational,,employed_over40,democratic,detached,,own,3,75_to_100,2024-10-02 20:28:35
7pmTAHnNCrJovTunP7Ctk3Y3iQwAUKYJfvDRyDD2cESX_2sEJVKdMEWHrtaCVR2N,35554718,141365,357,2024-10-02 20:28:32,2024-10-02 20:30:39,2024-10-02 20:30:39,,2024-10-02 20:28:32,very,1958,male,black,,hs,,disabled,democratic,apartment,,rent,2,below_25,2024-10-02 20:30:39
sqlFXpez4RtLZmqoOB7NAV3uG34T7FkC0kwLnpCjXMfPR4luYdgpMJ4fOq3sihFO,35554839,141365,358,2024-10-02 20:36:54,2024-10-02 20:37:26,2024-10-02 20:37:27,,2024-10-02 20:36:54,very,1974,female,white,,degree_bs,,employed_under40,democratic,detached,,own,5_or_more,200_to_250,2024-10-02 20:37:26
0NIBQsuhYiszdx03dmwNGcHqlwYMk-DN-igqRcoXJTehnXjYKsHzPojbgE_K7z4t,35554895,141365,359,2024-10-02 20:40:50,2024-10-02 20:41:30,2024-10-02 20:41:30,,2024-10-02 20:40:50,neutral,1997,male,white,,college_some,,employed_over40,republican,mobile,,rent,2,75_to_100,2024-10-02 20:41:30
-hzA5a3xmKSw2tpLfEnrLWoVCiA_MvEn3E1yhHohQvnHW9B1Vc5ZBh0IEO4px9IN,35554914,141365,360,2024-10-02 20:42:23,2024-10-02 20:43:25,2024-10-02 20:43:25,,2024-10-02 20:42:23,very,1978,female,white,,degree_bs,,employed_over40,democratic,detached,,own,3,300_to_400,2024-10-02 20:43:25
C07XoUJ-Xip-O0V2enqwqjtZqwHV16iBgZIXxzuIrtNz2GLbKU09kze3m-U8krDy,35554973,141365,361,2024-10-02 20:46:53,2024-10-02 20:47:53,2024-10-02 20:47:54,,2024-10-02 20:46:53,believe,1952,male,white,,college_some,,retired,democratic,detached,,own,2,100_to_150,2024-10-02 20:47:54
FHQzZ7B3N18IsnARmn9wxk2S0PWD9yIPfijAcZx2lEHAqVkHUtgmukBo6SBEq61a,35555033,141365,362,2024-10-02 20:50:48,2024-10-02 20:51:32,2024-10-02 20:51:33,,2024-10-02 20:50:48,somewhat,1963,male,asian,,degree_grad,,employed_over40,republican,detached,,own,2,prefer_not_say,2024-10-02 20:51:33
R0c4CJapHDCIe-mq4IS_uJ9MtFHpTRIwttmJi8k3xKSwzKgDDJ-PFzDxbpk2pzL4,35555156,141365,363,2024-10-02 20:59:45,2024-10-02 21:00:56,2024-10-02 21:00:57,,2024-10-02 20:59:45,very,1957,male,white,,degree_grad,,retired,independent,detached,,own,2,200_to_250,2024-10-02 21:00:57
CPjia3ZLrjmE1bC7XMc-QFwwHuwUWRbib-JdltaIcrgielEQvDtlTPzrUuD6VsSF,35555296,141365,364,2024-10-02 21:04:15,2024-10-02 21:05:06,2024-10-02 21:05:06,,2024-10-02 21:04:15,neutral,1962,female,hispanic,,degree_bs,,retired,republican,detached,,own,2,75_to_100,2024-10-02 21:05:06
DBKYEuR7QdR3NmW8pMDfgDqy0slWpCH2mOVX39z_MPcaRAgQju4dNs4BhHewGD3e,35555662,141365,365,2024-10-02 21:23:59,2024-10-02 21:25:20,2024-10-02 21:25:20,,2024-10-02 21:23:59,very,1972,male,black,,college_some,,employed_over40,democratic,detached,,own,5_or_more,300_to_400,2024-10-02 21:25:20
9MW60irDzKrbYtdfqyJA9ZO8TcvthP0OtynlRg-541KnajEuA6R8RBP0_NoapUky,35555683,141365,366,2024-10-02 21:25:41,2024-10-02 21:26:43,2024-10-02 21:26:44,,2024-10-02 21:25:41,somewhat,1974,female,white,,degree_bs,,employed_over40,republican,detached,,rent,3,35_to_50,2024-10-02 21:26:43
d3YquaCOPO1JHHLOBM44buJ37YLAHBul3A1mDrfTVjFP0r_aDQy2csKLGOVyRyV7,35555695,141365,367,2024-10-02 21:26:49,2024-10-02 21:28:10,2024-10-02 21:28:11,,2024-10-02 21:26:49,not,1946,male,white,,degree_bs,,employed_over40,independent,detached,,own,2,over_400,2024-10-02 21:28:11
oRs7oplCoD7mPFtgcC6OExWUCZZMB2CO3jNEYHxPZ_bRAMXAi9DMX5IeozJ6_oLO,35555823,141365,368,2024-10-02 21:34:34,2024-10-02 21:35:22,2024-10-02 21:35:22,,2024-10-02 21:34:35,not,1969,female,white,,college_some,,retired,republican,detached,,own,2,100_to_150,2024-10-02 21:35:22
EQGYmb6vRm5DmVmAIUzusJjV9jgnbrrWgLEdkjM7AAxO7HvFM3mn7f4532PGoKea,35555833,141365,369,2024-10-02 21:36:16,2024-10-02 21:37:17,2024-10-02 21:37:17,,2024-10-02 21:36:17,neutral,1978,female,white,,college_some,,employed_over40,democratic,condo,,own,2,150_to_200,2024-10-02 21:37:17
Ox4ml8ImKxyyWslvgHAW5aHNCQQ9JReZPOMZcLHKhe6ZiVbkBk1d0rn26Mt_bCfR,35555841,141365,370,2024-10-02 21:36:29,2024-10-02 21:37:17,2024-10-02 21:37:18,,2024-10-02 21:36:29,very,1946,male,asian,,college_some,,retired,democratic,detached,,own,2,150_to_200,2024-10-02 21:37:17
E9DW92CdJjCbgvbuGYzElHufhJ5npkkxJuhcrCIvOlevAP2hoq2k_-Jb5lgv7rwQ,35555929,141365,371,2024-10-02 21:43:16,2024-10-02 21:44:08,2024-10-02 21:44:08,,2024-10-02 21:43:17,very,1984,male,white,,degree_grad,,employed_over40,democratic,detached,,own,5_or_more,250_to_300,2024-10-02 21:44:08
P5HbJZZOlGsJV1rZU7rmMtZZBjKWK9UaU6T-4_UMoxQqqEnE6dmVISdb8ctyv-3U,35555961,141365,372,2024-10-02 21:45:12,2024-10-02 21:47:48,2024-10-02 21:47:48,,2024-10-02 21:45:13,believe,1995,female,white,,degree_bs,,employed_over40,democratic,townhome,,own,2,50_to_75,2024-10-02 21:47:48
c0fb9dQP_pzq2JFuqe71UoMl7FsVAPiNicf1AhZ6N7T7lrVSJbSc1pQ_QTRh0NoP,35555966,141365,373,2024-10-02 21:45:39,2024-10-02 21:46:35,2024-10-02 21:46:36,,2024-10-02 21:45:39,very,1956,male,white,,degree_bs,,employed_under40,independent,detached,,own,3,100_to_150,2024-10-02 21:46:35
rGl4B-FjTiz5pg3UW_qk5EWjPRfXed7uac5lVPbkZ0dlHq9U3VAllxdTH4FzUm-r,35556193,141365,374,2024-10-02 22:08:30,2024-10-02 22:09:20,2024-10-02 22:09:21,,2024-10-02 22:08:30,very,1974,male,white,,college_some,,employed_over40,democratic,detached,,rent,3,200_to_250,2024-10-02 22:09:21
RoPwE7dJ5nom8o0QDVl3bom04mTLd1T3fJjkPfuC6BOyA9MQrrjRl6wo9z7lQICE,35556249,141365,375,2024-10-02 22:13:09,2024-10-02 22:14:23,2024-10-02 22:14:23,,2024-10-02 22:13:10,very,1947,female,white,,degree_grad,,employed_under40,democratic,detached,,own,2,75_to_100,2024-10-02 22:14:23
PiFayCqHIG2MckE2N4usoeJDOYVY51xS_cGUoBWCksbGCpVm05G-uRkcbnoCcpek,35556287,141365,376,2024-10-02 22:16:07,2024-10-02 22:16:52,2024-10-02 22:16:52,,2024-10-02 22:16:07,very,1968,male,white,,degree_bs,,employed_under40,independent,detached,,own,2,100_to_150,2024-10-02 22:16:52
mFheKPVPYFh3S7eOWzl_RdlNAV6WJ0rSSRxyoHppHLxjh1tCL85aBPZfporJOsLY,35556311,141365,377,2024-10-02 22:18:52,2024-10-02 22:19:46,2024-10-02 22:19:46,,2024-10-02 22:18:52,very,1959,female,white,,degree_grad,,retired,democratic,detached,,own,2,200_to_250,2024-10-02 22:19:46
_vWTz4aHdNPXA0qSbyapMo9bDmoXD80g328P9HsfnwQj6COGaRW-uPmAZ_mJ6jM5,35556423,141365,378,2024-10-02 22:32:02,2024-10-02 22:33:03,2024-10-02 22:33:03,,2024-10-02 22:32:02,believe,1968,female,white,,college_some,,employed_over40,democratic,detached,,own,4,150_to_200,2024-10-02 22:33:03
TByRedjolounr9ygWkJMAXdj4UmOQgeN-Odn86mE8yr5wsZbWnm-LHd400KTaFi9,35556449,141365,379,2024-10-02 22:34:17,2024-10-02 22:35:30,2024-10-02 22:35:30,,2024-10-02 22:34:17,somewhat,1960,female,pacific,,degree_bs,,retired,republican,detached,,own,2,75_to_100,2024-10-02 22:35:30
0M8dS6qMGuqkXhi401bPa26YJjH1NAGw1LSR990eDcmXeeUitMQML4A5r0ZaNxJ1,35556536,141365,380,2024-10-02 22:47:21,2024-10-02 22:48:26,2024-10-02 22:48:27,,2024-10-02 22:47:21,somewhat,1984,male,white,,degree_grad,,employed_over40,independent,condo,,own,4,over_400,2024-10-02 22:48:26
VZABc4aRXw4EZ2Gw7FdrvCqJoKWBxhYsuKywHUoW86IBbTD-UArS6eKzJ20QdMs1,35556775,141365,381,2024-10-02 23:15:13,2024-10-02 23:15:54,2024-10-02 23:15:54,,2024-10-02 23:15:13,not,1971,female,white,,college_some,,not_employed_not_looking,republican,detached,,own,5_or_more,100_to_150,2024-10-02 23:15:54
lx-pep271_20jA4Bgt2nuKw7N3vmpNubAYXNGXy6W7a_LGXqsXwGcqimpyI3nGmf,35556997,141365,382,2024-10-02 23:51:05,2024-10-02 23:51:55,2024-10-02 23:51:55,,2024-10-02 23:51:06,somewhat,1981,male,asian,,college_some,,not_employed_yes_looking,independent,detached,,own,5_or_more,100_to_150,2024-10-02 23:51:55
lYwVWDUWLySP0_6Fc7vUAvhjjNqSkCxrIPeBvyb7bDsSMAgHtBpZEZi-uJyWGGkp,35557339,141365,383,2024-10-03 00:18:59,2024-10-03 00:19:45,2024-10-03 00:19:46,,2024-10-03 00:19:01,very,1977,male,black,,hs,,employed_over40,democratic,detached,,own,3,150_to_200,2024-10-03 00:19:46
dipHeaQeD8AmqTvL28dzfdQR7sSKv3f0iH7toGQuq8F2CANVyhj6NQ590SVARCxf,35557353,141365,384,2024-10-03 00:20:17,2024-10-03 00:21:21,2024-10-03 00:21:23,,2024-10-03 00:20:19,very,1969,female,white,,degree_bs,,prefer_not_say,prefer_not_say,detached,,own,4,prefer_not_say,2024-10-03 00:21:23
FAp_TlNKO8JfSR5B4QVLD8AdnE3M_K5L9IMdJupErCBCgVK8rJGBOaD65fP9ROgm,35557363,141365,385,2024-10-03 00:21:15,2024-10-03 00:22:25,2024-10-03 00:22:26,,2024-10-03 00:21:16,very,1961,male,white,,degree_bs,,employed_over40,democratic,detached,,own,4,over_400,2024-10-03 00:22:26
yYzccpPcnye_0Iww8sCz8yyEjH7T4oUT1_YVMnWsVm2jAcBha6cUMzrwrnbmsr0y,35557411,141365,386,2024-10-03 00:28:39,2024-10-03 00:29:34,2024-10-03 00:29:35,,2024-10-03 00:28:41,somewhat,1982,male,white,,degree_bs,,retired,republican,detached,,own,4,100_to_150,2024-10-03 00:29:35
ILuxRcjb_igLvJnFbIpX7QJOGxI-QC9x12NsabAcsfaOOtYmMSvr1lKb-dmKjp4x,35557425,141365,387,2024-10-03 00:31:55,2024-10-03 00:33:39,2024-10-03 00:33:41,,2024-10-03 00:31:57,very,1970,male,asian,,degree_bs,,employed_under40,democratic,detached,,own,3,300_to_400,2024-10-03 00:33:41
9FNOJ7NYVMng_juVw-AcFmzbLnTAEOZA8RCmLp4USkG-qVtuwxkTiqC4xOZHbxPU,35557466,141365,388,2024-10-03 00:41:17,2024-10-03 00:42:45,2024-10-03 00:42:47,,2024-10-03 00:41:18,believe,1938,male,white,,college_some,,retired,republican,detached,,own,2,100_to_150,2024-10-03 00:42:47
oBveVBz1T6LyjsaDFE8OUt8JwEzVvm3OGbKT-Ng0CFa9KLZ_sVAC4Kkt4egnhBO9,35557493,141365,389,2024-10-03 00:46:35,2024-10-03 00:47:45,2024-10-03 00:47:47,,2024-10-03 00:46:37,somewhat,1980,female,hispanic,,degree_bs,,not_employed_not_looking,independent,apartment,,own,2,100_to_150,2024-10-03 00:47:47
zkPgySQLjtL9as-Zqfu_3RmKSraauKRsTD7uHFa9c-dDO8L9TkfDdP3yjBHdbnh5,35557500,141365,390,2024-10-03 00:48:10,2024-10-03 00:49:30,2024-10-03 00:49:32,,2024-10-03 00:48:11,very,1955,female,black,,degree_grad,,employed_under40,democratic,townhome,,rent,2,150_to_200,2024-10-03 00:49:32
a-zIPpZ80OjP5dL6dxevNRFhVAF-s5h87Q0RRPX7mzhU0JqiZvgMZJePEhDBeOpR,35557530,141365,391,2024-10-03 00:53:28,2024-10-03 00:54:17,2024-10-03 00:54:18,,2024-10-03 00:53:29,very,1985,female,white,,degree_grad,,employed_under40,democratic,detached,,own,4,300_to_400,2024-10-03 00:54:18
UN1NViVtG-UKsgzLNR0P0lxNaEhurbF2U1jS6rMcvkhEal3r_Viq7ludV1GWnXgm,35557566,141365,392,2024-10-03 01:02:12,2024-10-03 01:03:33,2024-10-03 01:03:34,,2024-10-03 01:02:14,believe,1970,female,white,,degree_grad,,employed_under40,democratic,detached,,own,4,100_to_150,2024-10-03 01:03:34
MnELAjC2P8FhcLrmTsst5yrW-5Ikd4iXSCeb3x1PWZiRCIg86oewREGFMF8wtQQu,35557629,141365,393,2024-10-03 01:19:26,2024-10-03 01:20:23,2024-10-03 01:20:23,,2024-10-03 01:19:26,very,1950,male,white,,degree_grad,,employed_under40,democratic,detached,,own,2,150_to_200,2024-10-03 01:20:23
