session,session_id,study_id,created,modified,ended,expired,time_2_start,smc_survey,smc_respID,smc_df,user_range,mc_smc_0,time_2_1,mc_smc_1,time_2_2,mc_smc_2,time_2_3,mc_smc_3,time_2_4,mc_smc_4,time_2_5,mc_smc_5,time_2_6,mc_smc_6,time_2_7,smc_all_same,time_2_1_posix,time_2_7_posix,time_diff_smc,smc_speeding,time_2_end
msJm6EbFPHDy4zeYyaanQn-DVazdo6sdMlN0CJEY4Pif8kTNMeBl_7EAQd1py-DW,35545852,141364,2024-10-02 12:19:39,2024-10-02 12:26:48,2024-10-02 12:26:48,,2024-10-02 12:19:39,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2582,"{""profileID"":378,""respID"":2582,""qID"":1,""altID"":1,""obsID"":11887,""enrollment_cash"":100,""monthly_cash"":20,""override"":3,""minimum_threshold"":30,""guaranteed_threshold"":70,""no_choice"":0}",300,2,2024-10-02 12:22:20,1,2024-10-02 12:22:45,2,2024-10-02 12:23:17,2,2024-10-02 12:25:29,1,2024-10-02 12:26:11,2,2024-10-02 12:26:26,2,2024-10-02 12:26:44,no,2024-10-02 12:22:20,2024-10-02 12:26:44,264,no,2024-10-02 12:26:48
W9kTm2azFuJonlNPqG6OFRIunc3fs70Uxa0ij9IVIuhLtcW4HAo7G8wUdXFj8qZN,35546469,141364,2024-10-02 12:56:41,2024-10-02 12:59:29,2024-10-02 12:59:29,,2024-10-02 12:56:42,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1899,"{""profileID"":179,""respID"":1899,""qID"":1,""altID"":1,""obsID"":7789,""enrollment_cash"":200,""monthly_cash"":20,""override"":0,""minimum_threshold"":40,""guaranteed_threshold"":60,""no_choice"":0}",250,2,2024-10-02 12:57:47,1,2024-10-02 12:57:58,1,2024-10-02 12:58:48,2,2024-10-02 12:58:55,1,2024-10-02 12:59:05,2,2024-10-02 12:59:13,1,2024-10-02 12:59:23,no,2024-10-02 12:57:47,2024-10-02 12:59:23,96,no,2024-10-02 12:59:29
GLQzglWY2A72_YklFSAMrc1GXEjD7L1fvC-HQeFHFK8v_6i8O1FnZ8Y2hMiOlxGi,35546517,141364,2024-10-02 12:58:35,2024-10-02 13:03:57,2024-10-02 13:03:57,,2024-10-02 12:58:35,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",589,"{""profileID"":15,""respID"":589,""qID"":1,""altID"":1,""obsID"":3529,""enrollment_cash"":200,""monthly_cash"":15,""override"":0,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",100,3,2024-10-02 13:00:48,3,2024-10-02 13:01:02,3,2024-10-02 13:01:50,3,2024-10-02 13:02:27,1,2024-10-02 13:02:58,3,2024-10-02 13:03:09,1,2024-10-02 13:03:25,no,2024-10-02 13:00:48,2024-10-02 13:03:25,157,no,2024-10-02 13:03:57
G9Er1ee7UR7rU_Bc29PDV7K4MNDCBlI7SdH2zMIxHTfT__xA5J40ic3efy_irKhq,35546563,141364,2024-10-02 12:59:57,2024-10-02 13:01:49,2024-10-02 13:01:50,,2024-10-02 12:59:57,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1477,"{""profileID"":39,""respID"":1477,""qID"":1,""altID"":1,""obsID"":5257,""enrollment_cash"":200,""monthly_cash"":20,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",300,2,2024-10-02 13:00:22,1,2024-10-02 13:00:43,2,2024-10-02 13:00:57,2,2024-10-02 13:01:07,1,2024-10-02 13:01:18,1,2024-10-02 13:01:32,2,2024-10-02 13:01:45,no,2024-10-02 13:00:22,2024-10-02 13:01:45,83,no,2024-10-02 13:01:49
ICWyezea_C9E9VFb6gsrMkx4c0s8K241IYkgRwpOT9thSBBxBuWp5TxWwCGsqiPD,35546677,141364,2024-10-02 13:04:41,2024-10-02 13:08:05,2024-10-02 13:08:06,,2024-10-02 13:04:42,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",4260,"{""profileID"":471,""respID"":4260,""qID"":1,""altID"":1,""obsID"":21955,""enrollment_cash"":200,""monthly_cash"":10,""override"":5,""minimum_threshold"":40,""guaranteed_threshold"":70,""no_choice"":0}",250,2,2024-10-02 13:06:26,2,2024-10-02 13:06:39,1,2024-10-02 13:07:00,1,2024-10-02 13:07:26,1,2024-10-02 13:07:41,2,2024-10-02 13:07:55,2,2024-10-02 13:08:02,no,2024-10-02 13:06:26,2024-10-02 13:08:02,96,no,2024-10-02 13:08:05
yL4tGFDp5HyNtuSCRT2y1AH9-w_gQXWBGd2hfsIHxJziUU54xhuwvb0QV8UV33vI,35546694,141364,2024-10-02 13:05:31,2024-10-02 13:06:54,2024-10-02 13:06:55,,2024-10-02 13:05:32,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2665,"{""profileID"":91,""respID"":2665,""qID"":1,""altID"":1,""obsID"":12385,""enrollment_cash"":200,""monthly_cash"":10,""override"":0,""minimum_threshold"":30,""guaranteed_threshold"":60,""no_choice"":0}",450,2,2024-10-02 13:06:00,2,2024-10-02 13:06:07,1,2024-10-02 13:06:15,2,2024-10-02 13:06:22,1,2024-10-02 13:06:31,2,2024-10-02 13:06:40,2,2024-10-02 13:06:47,no,2024-10-02 13:06:00,2024-10-02 13:06:47,47,no,2024-10-02 13:06:54
fYV4x3-xuTPW5G98Iucmjum4taeSnTaspRZw4dNVj7jFchXWADbOM07k_Vp6bsUL,35546727,141364,2024-10-02 13:07:42,2024-10-02 13:13:37,2024-10-02 13:13:37,,2024-10-02 13:07:42,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3158,"{""profileID"":697,""respID"":3158,""qID"":1,""altID"":1,""obsID"":15343,""enrollment_cash"":50,""monthly_cash"":20,""override"":3,""minimum_threshold"":40,""guaranteed_threshold"":80,""no_choice"":0}",450,1,2024-10-02 13:11:34,2,2024-10-02 13:11:46,2,2024-10-02 13:11:57,1,2024-10-02 13:12:29,1,2024-10-02 13:12:37,1,2024-10-02 13:12:52,2,2024-10-02 13:13:28,no,2024-10-02 13:11:34,2024-10-02 13:13:28,114,no,2024-10-02 13:13:37
LOXsUG8cTr-XxDtj9Mm_fcV5N9zzPsm4vMj3-XQxtifSI7bWb4EmyOsLeTm-OXmq,35546885,141364,2024-10-02 13:15:08,2024-10-02 13:16:40,2024-10-02 13:16:41,,2024-10-02 13:15:08,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3632,"{""profileID"":358,""respID"":3632,""qID"":1,""altID"":1,""obsID"":18187,""enrollment_cash"":100,""monthly_cash"":20,""override"":1,""minimum_threshold"":30,""guaranteed_threshold"":70,""no_choice"":0}",200,1,2024-10-02 13:15:35,1,2024-10-02 13:15:43,1,2024-10-02 13:15:52,2,2024-10-02 13:16:07,1,2024-10-02 13:16:17,2,2024-10-02 13:16:27,2,2024-10-02 13:16:34,no,2024-10-02 13:15:35,2024-10-02 13:16:34,59,no,2024-10-02 13:16:41
3ZiALaLun0-wAOw6ejeXVE9z9DtMOAZTWkl03HMO_pWtpIKxmBkoUiDlEpu9rJnW,35546905,141364,2024-10-02 13:15:59,2024-10-02 13:19:06,2024-10-02 13:19:07,,2024-10-02 13:15:59,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",501,"{""profileID"":217,""respID"":501,""qID"":1,""altID"":1,""obsID"":3001,""enrollment_cash"":50,""monthly_cash"":20,""override"":3,""minimum_threshold"":40,""guaranteed_threshold"":60,""no_choice"":0}",250,2,2024-10-02 13:17:07,2,2024-10-02 13:17:21,2,2024-10-02 13:17:33,2,2024-10-02 13:17:41,2,2024-10-02 13:17:53,1,2024-10-02 13:18:56,2,2024-10-02 13:19:04,no,2024-10-02 13:17:07,2024-10-02 13:19:04,117,no,2024-10-02 13:19:07
Y2wtGrS06rzW1ZtG6QkiOIZAabvCpOtaxUCmbjxwXkWq5X3ed0mLlJ-OC37At6jk,35547048,141364,2024-10-02 13:25:00,2024-10-02 13:26:52,2024-10-02 13:26:52,,2024-10-02 13:25:00,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1467,"{""profileID"":194,""respID"":1467,""qID"":1,""altID"":1,""obsID"":5197,""enrollment_cash"":100,""monthly_cash"":15,""override"":1,""minimum_threshold"":40,""guaranteed_threshold"":60,""no_choice"":0}",450,2,2024-10-02 13:25:30,1,2024-10-02 13:25:36,1,2024-10-02 13:25:46,1,2024-10-02 13:26:35,1,2024-10-02 13:26:41,1,2024-10-02 13:26:45,2,2024-10-02 13:26:50,no,2024-10-02 13:25:30,2024-10-02 13:26:50,80,no,2024-10-02 13:26:52
Bq7CkU_JWKeRYTYc1ibE1grqOGxgQwGpU2yIVN3V9sRbDazyI0vDOUCCJ8d032-F,35547071,141364,2024-10-02 13:26:16,2024-10-02 13:27:54,2024-10-02 13:27:54,,2024-10-02 13:26:16,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2241,"{""profileID"":19,""respID"":2241,""qID"":1,""altID"":1,""obsID"":9841,""enrollment_cash"":200,""monthly_cash"":20,""override"":0,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",300,2,2024-10-02 13:26:45,2,2024-10-02 13:26:52,2,2024-10-02 13:27:02,1,2024-10-02 13:27:13,1,2024-10-02 13:27:22,1,2024-10-02 13:27:31,2,2024-10-02 13:27:51,no,2024-10-02 13:26:45,2024-10-02 13:27:51,66,no,2024-10-02 13:27:54
zwQ2OO2p3c7eiq1JhsxnoFu1pSLZNamt2II0AzJsj7T6ezS2v3nl17qohNTCid1e,35547240,141364,2024-10-02 13:35:28,2024-10-02 13:38:29,2024-10-02 13:38:29,,2024-10-02 13:35:28,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",625,"{""profileID"":155,""respID"":625,""qID"":1,""altID"":1,""obsID"":145,""enrollment_cash"":200,""monthly_cash"":15,""override"":5,""minimum_threshold"":30,""guaranteed_threshold"":60,""no_choice"":0}",300,2,2024-10-02 13:36:53,1,2024-10-02 13:37:19,2,2024-10-02 13:37:31,2,2024-10-02 13:37:43,1,2024-10-02 13:38:03,1,2024-10-02 13:38:17,3,2024-10-02 13:38:26,no,2024-10-02 13:36:53,2024-10-02 13:38:26,93,no,2024-10-02 13:38:29
vzDMKvv1Ip0MkXgC2bbbmKwuAX5vdEDB7AcAoQaGyA1A-szvAbCgnilJ3r-jbuK2,35547245,141364,2024-10-02 13:36:29,2024-10-02 13:38:39,2024-10-02 13:38:39,,2024-10-02 13:36:29,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3635,"{""profileID"":495,""respID"":3635,""qID"":1,""altID"":1,""obsID"":18205,""enrollment_cash"":200,""monthly_cash"":15,""override"":0,""minimum_threshold"":20,""guaranteed_threshold"":80,""no_choice"":0}",300,3,2024-10-02 13:37:22,2,2024-10-02 13:37:51,1,2024-10-02 13:38:02,2,2024-10-02 13:38:10,3,2024-10-02 13:38:17,3,2024-10-02 13:38:29,3,2024-10-02 13:38:36,no,2024-10-02 13:37:22,2024-10-02 13:38:36,74,no,2024-10-02 13:38:39
L_6DkLAJxxrqeBjX8X2EmJbTVUpQvbqbWiT0A37WNFyo3JScyAyVibXnJ4fIEb9d,35547268,141364,2024-10-02 13:38:10,2024-10-02 13:39:49,2024-10-02 13:39:50,,2024-10-02 13:38:10,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1541,"{""profileID"":149,""respID"":1541,""qID"":1,""altID"":1,""obsID"":5641,""enrollment_cash"":50,""monthly_cash"":10,""override"":5,""minimum_threshold"":30,""guaranteed_threshold"":60,""no_choice"":0}",300,1,2024-10-02 13:38:35,2,2024-10-02 13:38:41,1,2024-10-02 13:38:48,2,2024-10-02 13:39:04,2,2024-10-02 13:39:36,1,2024-10-02 13:39:42,2,2024-10-02 13:39:46,no,2024-10-02 13:38:35,2024-10-02 13:39:46,71,no,2024-10-02 13:39:49
GFIi415mPpJ5ZcgQFKai_XsyMGOSJequWq8HPYB0ad2fVloH0ZuvJ22LTdlUUQhn,35547305,141364,2024-10-02 13:39:50,2024-10-02 13:40:05,,,2024-10-02 13:39:51,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3305,"{""profileID"":371,""respID"":3305,""qID"":1,""altID"":1,""obsID"":16225,""enrollment_cash"":200,""monthly_cash"":10,""override"":3,""minimum_threshold"":30,""guaranteed_threshold"":70,""no_choice"":0}",150,,,,,,,,,,,,,,,,,,,,
foG1v9NAFr2eJ9X5E-i0E7yqnJwWHpXN1TY9eaZUuxt0Bdmny_Ckiap_mRmKI1cs,35547326,141364,2024-10-02 13:40:44,2024-10-02 13:41:55,2024-10-02 13:41:56,,2024-10-02 13:40:44,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",248,"{""profileID"":711,""respID"":248,""qID"":1,""altID"":1,""obsID"":1483,""enrollment_cash"":200,""monthly_cash"":10,""override"":5,""minimum_threshold"":40,""guaranteed_threshold"":80,""no_choice"":0}",350,2,2024-10-02 13:41:09,1,2024-10-02 13:41:17,1,2024-10-02 13:41:23,2,2024-10-02 13:41:30,1,2024-10-02 13:41:37,3,2024-10-02 13:41:44,1,2024-10-02 13:41:50,no,2024-10-02 13:41:09,2024-10-02 13:41:50,41,no,2024-10-02 13:41:55
6PF7jsvq9NGSUagLrv33nI7NY2l-7IcUtxPF0GDzAZUTxIen7BRWKYTUkomjQ_Wp,35547334,141364,2024-10-02 13:41:27,2024-10-02 13:42:38,2024-10-02 13:42:39,,2024-10-02 13:41:27,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3486,"{""profileID"":485,""respID"":3486,""qID"":1,""altID"":1,""obsID"":17311,""enrollment_cash"":50,""monthly_cash"":5,""override"":0,""minimum_threshold"":20,""guaranteed_threshold"":80,""no_choice"":0}",250,3,2024-10-02 13:42:02,3,2024-10-02 13:42:09,3,2024-10-02 13:42:16,3,2024-10-02 13:42:21,3,2024-10-02 13:42:25,3,2024-10-02 13:42:31,3,2024-10-02 13:42:35,yes,2024-10-02 13:42:02,2024-10-02 13:42:35,33,no,2024-10-02 13:42:38
ckF66_MBp1pfr1TNqJwYtrKp7vVBWtUEGjKIacPZN9OQl7lykKx7tvsPPe_Sz5Z8,35547614,141364,2024-10-02 13:49:00,2024-10-02 13:51:00,2024-10-02 13:51:01,,2024-10-02 13:49:00,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",829,"{""profileID"":71,""respID"":829,""qID"":1,""altID"":1,""obsID"":1369,""enrollment_cash"":200,""monthly_cash"":10,""override"":5,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",250,2,2024-10-02 13:49:40,2,2024-10-02 13:49:54,2,2024-10-02 13:50:05,2,2024-10-02 13:50:24,2,2024-10-02 13:50:31,1,2024-10-02 13:50:42,2,2024-10-02 13:50:52,no,2024-10-02 13:49:40,2024-10-02 13:50:52,72,no,2024-10-02 13:51:01
TcoX1c72PIKZ6gQY5VTlVknsSqm9GSoOtvWqjfQa6h_CJkvxVKeOengmGxnUd_Qn,35547718,141364,2024-10-02 13:53:22,2024-10-02 13:55:29,2024-10-02 13:55:29,,2024-10-02 13:53:22,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",4219,"{""profileID"":484,""respID"":4219,""qID"":1,""altID"":1,""obsID"":21709,""enrollment_cash"":300,""monthly_cash"":2,""override"":0,""minimum_threshold"":20,""guaranteed_threshold"":80,""no_choice"":0}",350,3,2024-10-02 13:53:48,3,2024-10-02 13:54:01,1,2024-10-02 13:54:24,1,2024-10-02 13:54:40,3,2024-10-02 13:54:54,3,2024-10-02 13:55:10,3,2024-10-02 13:55:25,no,2024-10-02 13:53:48,2024-10-02 13:55:25,97,no,2024-10-02 13:55:29
cCNEUw_zB3AewJzusYm1TU8mo0a8h6hnfcdp9x249_CADfwCy_rr8ZnDlzDLXaji,35547936,141364,2024-10-02 14:01:37,2024-10-02 14:04:17,2024-10-02 14:04:18,,2024-10-02 14:01:37,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3454,"{""profileID"":323,""respID"":3454,""qID"":1,""altID"":1,""obsID"":17119,""enrollment_cash"":200,""monthly_cash"":2,""override"":0,""minimum_threshold"":30,""guaranteed_threshold"":70,""no_choice"":0}",100,2,2024-10-02 14:03:18,2,2024-10-02 14:03:37,3,2024-10-02 14:03:46,3,2024-10-02 14:03:54,3,2024-10-02 14:04:03,3,2024-10-02 14:04:09,3,2024-10-02 14:04:14,no,2024-10-02 14:03:18,2024-10-02 14:04:14,56,no,2024-10-02 14:04:17
FkspSne89lAdRZeb6ksD6KlkuuHflJpwJvLRU4gI6XNNEHHrn6cAEoAW9gmwtbiV,35548013,141364,2024-10-02 14:04:09,2024-10-02 14:06:30,2024-10-02 14:06:31,,2024-10-02 14:04:09,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1886,"{""profileID"":460,""respID"":1886,""qID"":1,""altID"":1,""obsID"":7711,""enrollment_cash"":300,""monthly_cash"":20,""override"":3,""minimum_threshold"":40,""guaranteed_threshold"":70,""no_choice"":0}",400,1,2024-10-02 14:04:52,2,2024-10-02 14:05:09,2,2024-10-02 14:05:35,2,2024-10-02 14:05:46,2,2024-10-02 14:05:57,1,2024-10-02 14:06:07,2,2024-10-02 14:06:25,no,2024-10-02 14:04:52,2024-10-02 14:06:25,93,no,2024-10-02 14:06:31
olklB3Ja0cdAjBPMc3AbYuLD8uef7SKIgpwqGl2S1DrFNhU36rCTFaxk-XqvUzON,35548027,141364,2024-10-02 14:04:28,2024-10-02 14:08:21,2024-10-02 14:08:22,,2024-10-02 14:04:29,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2508,"{""profileID"":65,""respID"":2508,""qID"":1,""altID"":1,""obsID"":11443,""enrollment_cash"":50,""monthly_cash"":5,""override"":5,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",400,2,2024-10-02 14:06:07,2,2024-10-02 14:06:29,1,2024-10-02 14:07:08,1,2024-10-02 14:07:21,2,2024-10-02 14:07:31,2,2024-10-02 14:07:56,1,2024-10-02 14:08:12,no,2024-10-02 14:06:07,2024-10-02 14:08:12,125,no,2024-10-02 14:08:21
3Q0f-6XSDWbXiKKz-pfB8uslxVT4cDHR0Uef_yX7iTLq3ievFxDuHL0e6Nxz0-8h,35548066,141364,2024-10-02 14:06:14,2024-10-02 14:09:02,2024-10-02 14:09:02,,2024-10-02 14:06:14,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",4047,"{""profileID"":696,""respID"":4047,""qID"":1,""altID"":1,""obsID"":20677,""enrollment_cash"":300,""monthly_cash"":15,""override"":3,""minimum_threshold"":40,""guaranteed_threshold"":80,""no_choice"":0}",150,3,2024-10-02 14:07:17,2,2024-10-02 14:07:39,2,2024-10-02 14:08:01,2,2024-10-02 14:08:14,1,2024-10-02 14:08:26,3,2024-10-02 14:08:41,3,2024-10-02 14:08:55,no,2024-10-02 14:07:17,2024-10-02 14:08:55,98,no,2024-10-02 14:09:02
-lD1EYYjff-J5vuEx1BTmhGFaKzhWDglTXQpE7LxlAq5ZUwbKr7mF24R_z_xFBQN,35548107,141364,2024-10-02 14:07:14,2024-10-02 14:09:28,2024-10-02 14:09:28,,2024-10-02 14:07:15,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1535,"{""profileID"":287,""respID"":1535,""qID"":1,""altID"":1,""obsID"":5605,""enrollment_cash"":200,""monthly_cash"":5,""override"":3,""minimum_threshold"":20,""guaranteed_threshold"":70,""no_choice"":0}",250,2,2024-10-02 14:08:18,2,2024-10-02 14:08:46,2,2024-10-02 14:08:54,2,2024-10-02 14:09:03,2,2024-10-02 14:09:10,2,2024-10-02 14:09:18,1,2024-10-02 14:09:24,no,2024-10-02 14:08:18,2024-10-02 14:09:24,66,no,2024-10-02 14:09:28
V8cQaLdxQYOYkf9F5zSbxaltp8gzyECcqL6GhxH2HZN_EIy-gC3Tu9hn1TO2RA13,35548239,141364,2024-10-02 14:14:43,2024-10-02 14:21:58,2024-10-02 14:21:58,,2024-10-02 14:14:44,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",641,"{""profileID"":628,""respID"":641,""qID"":1,""altID"":1,""obsID"":241,""enrollment_cash"":300,""monthly_cash"":5,""override"":5,""minimum_threshold"":30,""guaranteed_threshold"":80,""no_choice"":0}",350,2,2024-10-02 14:18:43,1,2024-10-02 14:19:36,1,2024-10-02 14:20:22,2,2024-10-02 14:20:42,1,2024-10-02 14:21:07,2,2024-10-02 14:21:27,1,2024-10-02 14:21:48,no,2024-10-02 14:18:43,2024-10-02 14:21:48,185,no,2024-10-02 14:21:58
VgDi8IPNbUMEV9fxFbeyWlp0J2zTqYVC-F1jhf_GFTr31CjgU3L9_XEBUQgP74EE,35548286,141364,2024-10-02 14:16:55,2024-10-02 14:25:31,2024-10-02 14:25:31,,2024-10-02 14:16:55,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3291,"{""profileID"":354,""respID"":3291,""qID"":1,""altID"":1,""obsID"":16141,""enrollment_cash"":100,""monthly_cash"":15,""override"":1,""minimum_threshold"":30,""guaranteed_threshold"":70,""no_choice"":0}",300,2,2024-10-02 14:21:37,2,2024-10-02 14:22:00,1,2024-10-02 14:23:29,2,2024-10-02 14:24:28,2,2024-10-02 14:24:47,2,2024-10-02 14:25:08,1,2024-10-02 14:25:28,no,2024-10-02 14:21:37,2024-10-02 14:25:28,231,no,2024-10-02 14:25:31
pqFwZPLhQEnLY6VzTxPdrGbqos9TJCuC3E_vaUQOpzHRYjDxPt_VaEFg-grtRG50,35548308,141364,2024-10-02 14:19:34,2024-10-02 14:20:44,2024-10-02 14:20:44,,2024-10-02 14:19:34,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",314,"{""profileID"":408,""respID"":314,""qID"":1,""altID"":1,""obsID"":1879,""enrollment_cash"":300,""monthly_cash"":5,""override"":0,""minimum_threshold"":40,""guaranteed_threshold"":70,""no_choice"":0}",600,1,2024-10-02 14:20:00,1,2024-10-02 14:20:12,2,2024-10-02 14:20:19,1,2024-10-02 14:20:25,2,2024-10-02 14:20:30,1,2024-10-02 14:20:35,2,2024-10-02 14:20:41,no,2024-10-02 14:20:00,2024-10-02 14:20:41,41,no,2024-10-02 14:20:44
sMfd_vnZhodCsmwN9twjYK23B6-krc46t5YtczotPEB-PBquhdW82o1O6Ua0IDD9,35548449,141364,2024-10-02 14:27:04,2024-10-02 14:29:34,2024-10-02 14:29:35,,2024-10-02 14:27:04,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3040,"{""profileID"":643,""respID"":3040,""qID"":1,""altID"":1,""obsID"":14635,""enrollment_cash"":200,""monthly_cash"":2,""override"":0,""minimum_threshold"":40,""guaranteed_threshold"":80,""no_choice"":0}",200,3,2024-10-02 14:28:32,3,2024-10-02 14:28:42,3,2024-10-02 14:28:58,3,2024-10-02 14:29:05,3,2024-10-02 14:29:13,3,2024-10-02 14:29:21,3,2024-10-02 14:29:28,yes,2024-10-02 14:28:32,2024-10-02 14:29:28,56,no,2024-10-02 14:29:34
